link_num,string,doc_prop,link,date
15,Donation Sorting,0.6946564885496184,https://activategood.org/opportunity/4896#tab-what,11/01/19
16,View,0.7404580152671756,https://activategood.org/opportunity,11/01/19
17,Activate Good,0.7557251908396947,https://activategood.org/,11/01/19
18,Support,0.7938931297709924,https://activategood.org/donate,11/01/19
6,Virtual Learning Series,0.12213740458015267,https://activategood.org/united,09/02/20
7,Join United We Help Month,0.13740458015267176,https://activategood.org/united,09/02/20
13,Learn,0.2595419847328244,http://www.activategood.org/united,09/02/20
14,United We Help Month Virtual Service Sponsor Wells Fargo,0.2900763358778626,https://www.wellsfargo.com/,09/02/20
15,Virtual 911 Commemoration Sponsor Genworth Mortgage Insurance,0.3053435114503817,https://new.mortgageinsurance.genworth.com/,09/02/20
16,Thank HZO WRAL Attended Events,0.32061068702290074,https://www.hzo.com/,09/02/20
19,Support Our Efforts,0.33587786259541985,https://activategood.org/donate,09/02/20
20,﻿Contribute Career Workplace Video,0.3969465648854962,https://activategood.org/opportunity/5215,09/02/20
21,Join Activate Good Durham Raleigh Food Bank,0.46564885496183206,https://activategood.org/opportunity/5208,09/02/20
23,﻿Get Out Vote,0.4961832061068702,https://activategood.org/opportunity/5212,09/02/20
24,Help Activate Good United We Help Social,0.5343511450381679,https://activategood.org/opportunity/5248,09/02/20
25,Media Ambassador If,0.5419847328244275,https://docs.google.com/forms/d/e/1FAIpQLSfalrBb7EWQYYGtReFZhGSEjrFB3P0e_wvd_gG1fmK-mgzmxA/viewform,09/02/20
28,Invest 5 10 20,0.6183206106870229,http://www.activategood.org/giving,09/02/20
30,Youth Givers Program ’,0.6564885496183206,http://www.activategood.org/giving,09/02/20
31,That’ Activate Good,0.6946564885496184,https://activategood.org/,09/02/20
2,Saturday November 21 Family Volunteer Day,0.03773584905660377,https://activategood.org/familyvolunteerday2020/,10/21/20
4,Complete Family Volunteer Day,0.1792452830188679,https://docs.google.com/forms/d/e/1FAIpQLSfd5N7RV9Az0R5z95Djn_9DDzc8KZ66qwe73opYtGsNpiadJw/viewform,10/21/20
5,﻿Virtual Community Town Hall,0.2169811320754717,https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL,10/21/20
7,Register HERE,0.3018867924528302,https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL,10/21/20
8,November 2 Volunteer ALS Fundraising Event,0.33962264150943394,https://activategood.org/opportunity/5368,10/21/20
9,Help Administrative Work,0.3867924528301887,https://activategood.org/opportunity/5370,10/21/20
10,Single Women Children,0.4056603773584906,https://www.singlewomenwithchildren.org/,10/21/20
11,Build TRLC,0.4339622641509434,https://activategood.org/opportunity/5331,10/21/20
12,Chapel Conservation Area 55 Tar River,0.46226415094339623,http://www.tarriver.org/,10/21/20
13,See ALL Triangle,0.49056603773584906,https://activategood.org/opportunity,10/21/20
15,Register HERE﻿,0.6792452830188679,https://www.bizjournals.com/triangle/event/166237/2020/2020-corporate-philanthropy-awards,10/21/20
16,Support Our Work,0.6981132075471698,https://activategood.org/donate,10/21/20
17,﻿That’ Activate Good,0.7358490566037735,https://activategood.org/,10/21/20
2,NEW Project Operation Hand Up,0.014184397163120567,https://activategood.org/operationhandup/,04/28/20
3,Activate Good Oak City Cares,0.0425531914893617,https://oakcitycares.org/,04/28/20
4,Oak,0.0851063829787234,https://activategood.org/operationhandup/,04/28/20
6,Operation Hand Up,0.14184397163120568,https://activategood.org/operationhandup/,04/28/20
8,Join Tuesday May 5 700 830 PM Homebody A Chris,0.22695035460992907,https://www.facebook.com/events/2644248899232364/,04/28/20
9,Chris Hendricks,0.24113475177304963,http://www.iamchrishendricks.com/,04/28/20
10,Join May 5 700 PM 7 830,0.2553191489361702,https://www.facebook.com/events/2644248899232364/,04/28/20
12,2017 VOLUNTEER MUSIC VIDEO,0.3191489361702128,https://www.youtube.com/watch?v=0fDkaYSVkF4,04/28/20
14,Larry Coffee Activate Good If,0.3829787234042553,http://www.larryscoffee.com/,04/28/20
16,covid19,0.524822695035461,https://activategood.org/covid19/,04/28/20
18,﻿,0.5815602836879432,https://activategood.org/remote,04/28/20
19,Virtual Career Speaker Series,0.6099290780141844,https://activategood.org/opportunity/5154,04/28/20
20,Junior Achievement Eastern NC,0.624113475177305,http://www.juniorachievementnc.com/,04/28/20
21,DIY Dog Toys,0.6524822695035462,https://activategood.org/remote-volunteer-project-diy-shirt-toys-dogs/,04/28/20
22,Upcycle Second Chance,0.6666666666666666,http://www.secondchancenc.org/,04/28/20
23,Academic Packets Students,0.6879432624113475,https://activategood.org/opportunity/5149,04/28/20
24,Activate Good,0.723404255319149,https://activategood.org/,04/28/20
25,Help,0.7588652482269503,https://activategood.org/donate,04/28/20
2,﻿Town Hall,0.017241379310344827,https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL,10/14/20
3,Register HERE,0.10344827586206896,https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL,10/14/20
5,Will HALFWAY 100,0.1896551724137931,https://activategood.org/giving/,10/14/20
6,Be 100,0.2413793103448276,https://activategood.org/giving/,10/14/20
8,Complete Family Volunteer Day,0.3793103448275862,https://docs.google.com/forms/d/e/1FAIpQLSfd5N7RV9Az0R5z95Djn_9DDzc8KZ66qwe73opYtGsNpiadJw/viewform?usp=sf_link,10/14/20
9,SHOP,0.41379310344827586,https://activategood.org/shop/,10/14/20
10,Deadline October 18 Get,0.43103448275862066,https://activategood.org/product/signs-for-good-hoodies/,10/14/20
11,While SignsGood,0.46551724137931033,https://activategood.org/product/signs-for-good/,10/14/20
12,October 19 Brew Good Do Good Coffee,0.47413793103448276,https://activategood.org/product/larrys-limited-edition-coffee-brew-good-blend/,10/14/20
16,Wrap Diapers,0.5603448275862069,https://activategood.org/opportunity/5313,10/14/20
17,Help The Diaper Bank NC,0.5775862068965517,http://www.ncdiaperbank.org/,10/14/20
18,October 19 Deliver Family Essentials Kits,0.603448275862069,https://activategood.org/opportunity/5315,10/14/20
19,FAST Initiative,0.646551724137931,https://activategood.org/event/73,10/14/20
20,See ALL,0.6896551724137931,https://activategood.org/opportunity,10/14/20
21,Support Our Work,0.7413793103448276,http://www.activategood.org/giving,10/14/20
2,Keep Events,0.07874015748031496,https://activategood.org/events,10/08/19
5,Boys Girls Club Sports Assistant,0.1889763779527559,https://activategood.org/opportunity/4869#tab-what,10/08/19
6,Event Photographer,0.2440944881889764,https://activategood.org/opportunity/4849#tab-what,10/08/19
7,Budgeting Advisor,0.2992125984251969,https://activategood.org/opportunity/4821#tab-what,10/08/19
8,Red Cross Blood Delivery,0.3858267716535433,https://activategood.org/opportunity/4867#tab-what,10/08/19
9,Dog House Volunteers,0.4409448818897638,https://activategood.org/opportunity/4836#tab-what,10/08/19
10,Walnut Creek Elementary Wildcat Helpers,0.4881889763779528,https://activategood.org/opportunity/4753#tab-what,10/08/19
11,Campus Beautification Day,0.5748031496062992,https://activategood.org/opportunity/4862#tab-what,10/08/19
12,AIDS Walk 5K Run,0.6299212598425197,https://activategood.org/opportunity/4853#tab-what,10/08/19
13,Holiday Program Prep Salvation Army,0.6929133858267716,https://activategood.org/opportunity/4858#tab-what,10/08/19
14,View,0.7480314960629921,https://activategood.org/opportunity,10/08/19
15,Activate Good,0.7637795275590551,https://activategood.org/,10/08/19
16,Support,0.8031496062992126,https://activategood.org/donate,10/08/19
3,Complete HERE,0.27586206896551724,https://docs.google.com/forms/d/e/1FAIpQLScAclGyJNwEHIIXwz8QkpdgA86amEf7sSZwxmwJPCfd3Va2gg/viewform,05/20/20
4,Become Digital Volunteer,0.3793103448275862,https://docs.google.com/forms/d/e/1FAIpQLScDBxysRXGCL_k7GDYfd6lEPGx6IesfD1OakIp487pVXGAsXQ/viewform,05/20/20
5,You Can Vote,0.40229885057471265,https://www.youcanvote.org/gonedigital,05/20/20
6,Write Letters Isolated Seniors,0.4367816091954023,https://activategood.org/wp-content/uploads/2020/04/Op-Sr-Smiles-flyer-Apr2020.pdf,05/20/20
7,Edit,0.4827586206896552,https://activategood.org/opportunity/5131,05/20/20
8,Help Lung Cancer Initiative,0.5057471264367817,https://www.lungcancerinitiativenc.org/,05/20/20
9,See,0.5402298850574713,https://activategood.org/opportunity,05/20/20
10,See COVID19,0.5632183908045977,https://activategood.org/covid19/,05/20/20
12,Do,0.6091954022988506,https://activategood.org/blog,05/20/20
13,Check Triangle,0.632183908045977,https://activategood.org/triangle-nonprofits-pandemic/,05/20/20
17,Donate Support Our Work,0.7586206896551724,https://activategood.org/donate,05/20/20
2,Watch Volunteer Thank You,0.09183673469387756,https://youtu.be/_Llxn-psvfI,04/22/20
3,Share Your Skills,0.45918367346938777,https://activategood.org/opportunity/5146,04/22/20
4,Curamericas,0.47959183673469385,https://www.curamericas.org/ourwork/,04/22/20
5,Create Art Garden,0.5,https://activategood.org/opportunity/5141,04/22/20
6,Wildwoods Community Farm Art,0.5204081632653061,http://wildwoodsfarmnc.com/,04/22/20
7,Send Thank You Cards Healthcare Workers,0.5510204081632653,https://www.unchealthcare.org/coronavirus/ways-to-help/,04/22/20
9,Donate Support Our Work,0.8163265306122449,https://activategood.org/donate,04/22/20
2,5 10 20,0.09345794392523364,http://www.activategood.org/giving,09/09/20
3,If 200,0.14953271028037382,https://activategood.org/giving/,09/09/20
4,We 68 Will,0.18691588785046728,https://activategood.org/giving/,09/09/20
5,Be 100,0.2336448598130841,https://activategood.org/giving/,09/09/20
7,Virtual Create BOOST Videos Academic Concepts,0.308411214953271,https://activategood.org/opportunity/5233,09/09/20
8,Join Activate Good Food Bank Raleigh Durham,0.37383177570093457,https://activategood.org/opportunity/5207,09/09/20
10,Virtual Make Video Your Career Workplace,0.40186915887850466,https://activategood.org/opportunity/5215,09/09/20
11,See United We Help,0.4485981308411215,https://activategood.org/unitedwehelp2020,09/09/20
12,See ALL,0.4672897196261682,https://activategood.org/opportunity,09/09/20
13,Genworth Mortgage Insurance,0.5794392523364486,https://www.genworth.com/,09/09/20
14,Music Jason Adamo Band,0.6355140186915887,https://www.jasonadamo.com/,09/09/20
15,Segment David Paine 911 Day,0.6448598130841121,https://911day.org/,09/09/20
16,Tune United We Help Virtual 911 Commemoration WRAL,0.6728971962616822,https://l.facebook.com/l.php?u=http://WRAL.com/&h=AT0sMrV9amyQsFZBCjcwxm2ylTQnmUehRMAycAldAUBCO0ZslNrEy1hbDnXSuJuRTiuMCutDn1SnkbnNiIWpkGYIhaFIKZpWObrpHBEJA216DLRlrqfrFpRgU0_OZQeS-9zWBmkk8TrpbhoAN27a80ciensxllzHRaKPQf6Q3A,09/09/20
19,Support Our Work,0.7383177570093458,http://www.activategood.org/donate,09/09/20
3,OPERATION ACCESS,0.06896551724137931,https://activategood.org/operationaccess/,04/11/20
4,HERE Volunteer,0.14942528735632185,https://activategood.org/operationaccess/,04/11/20
5,Write Mail Letters Isolated Seniors,0.22988505747126436,https://activategood.org/wp-content/uploads/2020/04/Op-Sr-Smiles-flyer-Apr2020.pdf,04/11/20
6,Raise Baby Chicks Home,0.27586206896551724,https://activategood.org/opportunity/5135,04/11/20
7,DIY Pie Tin,0.3333333333333333,https://activategood.org/wp-content/uploads/2020/04/RemoteVolunteerProject-UpcycledButterflyFeeders.pdf,04/11/20
8,Butterfly Feeders,0.3563218390804598,https://activategood.org/wp-content/uploads/2020/04/RemoteVolunteerProject-UpcycledButterflyFeeders.pdf,04/11/20
9,Keep Urgent Remote Volunteer,0.41379310344827586,https://activategood.org/covid19/,04/11/20
14,Do Check,0.5172413793103449,https://activategood.org/blog,04/11/20
17,Donate Support Our Work,0.7586206896551724,https://activategood.org/donate,04/11/20
2,Amber Activate MORE Good,0.057692307692307696,https://www.youtube.com/watch?v=JhSzcURo2bM,11/24/20
3,We Activate MORE Good,0.07692307692307693,https://activategood.org/activatemoregood/,11/24/20
4,We YOUR,0.10576923076923077,https://activategood.org/activatemoregood/,11/24/20
5,When Activate Good –,0.125,https://activategood.org/activatemoregood/,11/24/20
6,Donate Now,0.2403846153846154,https://activategood.org/activatemoregood/,11/24/20
8,The Virtual Volunteer Expo December 9th 12PM,0.3269230769230769,https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z,11/24/20
9,Register Here,0.40384615384615385,https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z,11/24/20
10,Be Holiday HERO,0.4423076923076923,https://activategood.org/opportunity/5411,11/24/20
11,Taylor Family YMCA NW Cary YMCA,0.46153846153846156,https://www.ymcatriangle.org/northwest-cary-ymca,11/24/20
12,Help Feed Hungry Kids,0.49038461538461536,https://activategood.org/opportunity/5398,11/24/20
13,Overflowing Hands Rocky Top Catering,0.5096153846153846,https://www.overflowinghands.org/,11/24/20
15,Prepare Angel Tree Items Distribution,0.5384615384615384,https://activategood.org/opportunity/5407,11/24/20
16,The Salvation Army Wake County Volunteers,0.5576923076923077,http://wwww.wakearmy.org/,11/24/20
17,Holiday Volunteering Pride Parents,0.5865384615384616,https://activategood.org/holidays2020,11/24/20
18,﻿Sign HERE,0.6346153846153846,https://activategood.org/prideforparents2020/,11/24/20
19,See ALL Triangle,0.6538461538461539,https://activategood.org/opportunity,11/24/20
20,Donate,0.6730769230769231,https://activategood.org/activatemoregood/,11/24/20
21,﻿That’ Activate Good,0.7115384615384616,https://activategood.org/,11/24/20
3,As 2020 Activate MORE Good,0.144,https://activategood.org/activatemoregood/,12/16/20
4,December 31,0.168,https://secure.lglforms.com/form_engine/s/M-VEDOANBwd-_X8_xLmpMg,12/16/20
6,Donate,0.192,https://secure.lglforms.com/form_engine/s/M-VEDOANBwd-_X8_xLmpMg,12/16/20
7,Join LAST Activate Good,0.208,https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh,12/16/20
9,LAST 2020 Community Town Hall December 30,0.248,https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh,12/16/20
10,Distribute Toys Holidays,0.28,https://activategood.org/opportunity/5407,12/16/20
11,The Salvation Army Christmas 7000,0.296,http://wwww.wakearmy.org/,12/16/20
12,Brighten Someone Day Handmade Card,0.32,https://activategood.org/opportunity/5416,12/16/20
13,Assemble Kits Preschoolers,0.36,https://activategood.org/opportunity/5430,12/16/20
14,December 17 Marbles WCPSS PNC PreK Packs,0.376,http://www.marbleskidsmuseum.org/,12/16/20
15,See,0.408,https://activategood.org/opportunity,12/16/20
16,MORE DATES Headshots Good,0.424,https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351,12/16/20
18,Here Donate 85,0.48,https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351,12/16/20
19,Photo Austin Dowd,0.568,https://www.austindowd.com/,12/16/20
20,Austin Dowd,0.584,https://www.austindowd.com/proofing/example-proofing-gallery,12/16/20
21,Learn More Headshots Good,0.6,https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351,12/16/20
23,At Gather Voices,0.648,https://www.gathervoices.co/,12/16/20
24,Raleigh JohnLaneDBAJTL,0.712,mailto:John.Lane@DBAJTL.com,12/16/20
2,Virtual Storytime Readers,0.037383177570093455,https://activategood.org/virtual-volunteer-readers/,05/13/20
3,Activate Good Learning Together,0.056074766355140186,https://www.learningtogether.org/,05/13/20
4,Sign Virtual Volunteer Reader HERE,0.22429906542056074,https://forms.gle/xhpLYnA55EkFj8zA7,05/13/20
6,Help Camden St Learning Garden Thrive,0.2803738317757009,https://foodshuttle.galaxydigital.com/agency/detail/?agency_id=93791,05/13/20
7,Get Weed Inter,0.29906542056074764,https://www.foodshuttle.org/,05/13/20
8,Develop,0.32710280373831774,https://activategood.org/opportunity/5155#tab-details,05/13/20
9,Use Community Partnerships,0.35514018691588783,https://activategood.org/opportunity/5155#tab-details,05/13/20
10,Sort Food Drive,0.38317757009345793,https://activategood.org/opportunity/5160,05/13/20
11,May 18 Help Durham Community Food Pantry,0.40186915887850466,https://www.catholiccharitiesraleigh.org/,05/13/20
12,Look Helpers,0.42990654205607476,https://docs.google.com/forms/d/e/1FAIpQLSeS4odBWMq1CurCt9lk0J90bqWVarVJ3zEgXkMzRDgSxYbxlQ/viewform,05/13/20
13,Learn,0.5794392523364486,https://docs.google.com/forms/d/e/1FAIpQLSeS4odBWMq1CurCt9lk0J90bqWVarVJ3zEgXkMzRDgSxYbxlQ/viewform,05/13/20
15,﻿Please,0.6355140186915887,https://docs.google.com/forms/d/e/1FAIpQLSeS4odBWMq1CurCt9lk0J90bqWVarVJ3zEgXkMzRDgSxYbxlQ/viewform,05/13/20
16,Also Triangle Nonprofits,0.6542056074766355,https://activategood.org/triangle-nonprofits-pandemic/,05/13/20
17,Activate Good,0.7009345794392523,https://activategood.org/,05/13/20
18,Support Our Work,0.7476635514018691,https://activategood.org/donate,05/13/20
2,Loeffler,0.1417910447761194,https://youtu.be/ZC-xixYVf-k,12/29/20
3,2021 Activate MORE Good There,0.16417910447761194,https://activategood.org/activatemoregood/,12/29/20
4,OR,0.17164179104477612,https://secure.lglforms.com/form_engine/s/M-VEDOANBwd-_X8_xLmpMg,12/29/20
5,December 31 2020,0.1791044776119403,https://secure.lglforms.com/form_engine/s/C2gvxcRzNFeZDSat3WlAWg,12/29/20
6,New Year,0.1865671641791045,https://activategood.org/past-impact-campaigns,12/29/20
7,Activate MORE Good,0.20149253731343283,https://activategood.org/activatemoregood,12/29/20
8,Teens Parents Help Package Hygiene Supplies Dignity Week,0.23134328358208955,https://activategood.org/opportunity/5446,12/29/20
9,Fight Hunger Food Bank,0.26865671641791045,https://activategood.org/opportunity/5406,12/29/20
10,Delivery Drivers Baggers More,0.30597014925373134,https://activategood.org/opportunity/5422,12/29/20
11,TABLE,0.3208955223880597,https://activategood.org/nonprofit/658,12/29/20
12,Sign MLK Day Service,0.3283582089552239,https://activategood.org/opportunity/5422,12/29/20
13,Browse Volunteer Needs,0.35074626865671643,https://activategood.org/opportunity,12/29/20
14,MORE Dates Headshots Good,0.3656716417910448,https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351,12/29/20
16,Activate Good,0.40298507462686567,https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351,12/29/20
17,Schedule Your Headshots Good,0.4253731343283582,https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351,12/29/20
18,Join Volunteer Expo,0.44029850746268656,https://us02web.zoom.us/meeting/register/tZIqd-qhqzsrG9B0To33AT4_MehowoyWFCky,12/29/20
20,Join Monday January 11 500 PM Virtual Volunteer,0.48507462686567165,https://us02web.zoom.us/meeting/register/tZIqd-qhqzsrG9B0To33AT4_MehowoyWFCky,12/29/20
21,Register January 11 Expo,0.5223880597014925,https://us02web.zoom.us/meeting/register/tZIqd-qhqzsrG9B0To33AT4_MehowoyWFCky,12/29/20
22,TOMORROW Activate Good Virtual Town Hall 2020,0.5522388059701493,https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh,12/29/20
24,RSVP December 30 Town Hall,0.6044776119402985,https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh,12/29/20
26,At Gather Voices,0.6492537313432836,https://www.gathervoices.co/,12/29/20
27,Raleigh JohnLaneDBAJTL,0.7089552238805971,mailto:John.Lane@DBAJTL.com,12/29/20
2,Community Partner Coronavirus,0.2361111111111111,https://activategood.org/coronavirus-nonprofit-report/,05/27/20
4,Download Community Partner Coronavirus Challenges Report,0.3055555555555556,https://activategood.org/coronavirus-nonprofit-report/,05/27/20
5,June 6 20 Fight Hunger Food Bank,0.3611111111111111,https://activategood.org/opportunity/5165,05/27/20
6,Collect Donate Garden Tools,0.4166666666666667,https://activategood.org/opportunity/5139,05/27/20
7,Ask Wildwoods Community Farm,0.4444444444444444,https://wildwoodsfarmnc.com/,05/27/20
8,Contribute Triangle Cause Wiki,0.4861111111111111,https://activategood.org/trianglecausewiki/,05/27/20
10,We 2019 Annual Report Check,0.5694444444444444,https://activategood.org/impacts/,05/27/20
11,Thank,0.5833333333333334,https://activategood.org/impacts/,05/27/20
12,That’ Activate Good,0.6527777777777778,https://activategood.org/,05/27/20
13,Donate,0.6944444444444444,https://activategood.org/donate,05/27/20
2,﻿It Summer Signs Good Sale﻿,0.017857142857142856,https://activategood.org/product/signs-for-good/,07/29/20
5,Choose,0.0625,https://activategood.org/product/signs-for-good/,07/29/20
6,Please Orders Sign,0.09821428571428571,https://activategood.org/product/signs-for-good/,07/29/20
7,Signs Good,0.16964285714285715,https://activategood.org/product/signs-for-good/,07/29/20
8,Learn,0.23214285714285715,https://activategood.org/signs/,07/29/20
9,Fight Hunger Food Bank,0.26785714285714285,https://activategood.org/opportunity/5163,07/29/20
10,Write Courage Cards Spanish,0.3125,https://activategood.org/opportunity/5193,07/29/20
11,Aug 15 Pantry Makeover,0.35714285714285715,https://activategood.org/opportunity/5236,07/29/20
12,Help Food Pantry The Alliance AIDS,0.375,https://www.aas-c.org/alliance-care-services/food-pantry.html,07/29/20
13,See,0.4017857142857143,https://activategood.org/opportunity,07/29/20
14,See COVID19 ﻿,0.41964285714285715,https://activategood.org/covid19,07/29/20
15,Aug 5 Train Project Leader,0.4375,https://activategood.org/opportunity/5235,07/29/20
16,Review,0.4642857142857143,https://activategood.org/opportunity/5235#tab-details,07/29/20
18,Support Our Efforts,0.5089285714285714,https://activategood.org/donate,07/29/20
19,﻿Wednesday July 29 530pm﻿,0.5803571428571429,https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ,07/29/20
23,RSVP,0.6785714285714286,https://us02web.zoom.us/meeting/register/tZYod-6oqjwrHtVgsTZ1mqBNKgG0OKYMd1V5,07/29/20
2,Operation Mask Up,0.03305785123966942,https://activategood.org/operationmaskup,09/30/20
4,Volunteers,0.11570247933884298,https://activategood.org/opportunity/5333,09/30/20
5,REGISTER,0.14049586776859505,https://activategood.org/opportunity/5333,09/30/20
6,﻿Families And Schools Together,0.17355371900826447,https://activategood.org/fast,09/30/20
8,Learn,0.2644628099173554,https://activategood.org/fast,09/30/20
9,Assemble Family Essentials Kits,0.2975206611570248,https://activategood.org/remote-volunteer-project-diy-family-essentials-kits/,09/30/20
10,Create DIY Toys Adoptable Pups,0.33884297520661155,https://activategood.org/remote-volunteer-project-diy-shirt-toys-dogs/,09/30/20
11,Upcycle Second,0.35537190082644626,http://www.secondchancenc.org/,09/30/20
12,Make Cards Isolated Seniors,0.38016528925619836,https://activategood.org/wp-content/uploads/2020/04/Op-Sr-Smiles-flyer-Apr2020.pdf,09/30/20
13,See Triangle,0.4297520661157025,https://activategood.org/opportunity,09/30/20
15,Register HERE,0.5702479338842975,https://us02web.zoom.us/meeting/register/tZ0sduuhqTkuHtf5rv8Jy7B82A_ZJa_RZT6Q,09/30/20
16,We 94 Will,0.6363636363636364,https://activategood.org/giving/,09/30/20
17,Be 100,0.6776859504132231,https://activategood.org/giving/,09/30/20
19,Email Lee,0.7272727272727273,mailto:Lee@activategood.org?subject=Newsletter Sponsor Inquiry,09/30/20
20,That’ Activate Good,0.7520661157024794,https://activategood.org/,09/30/20
2,New Headshots Good,0.011627906976744186,https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351,11/11/20
4,Here Donate 85,0.05232558139534884,https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351,11/11/20
5,Photo Austin Dowd,0.09302325581395349,https://www.austindowd.com/,11/11/20
6,Austin Dowd,0.10465116279069768,https://www.austindowd.com/proofing/example-proofing-gallery,11/11/20
7,Learn More Headshots Good,0.11627906976744186,https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351,11/11/20
8,Hunger Homelessness,0.12790697674418605,https://activategood.org/hunger-homelessness-week-2020/,11/11/20
9,Awareness Week Nov 1522,0.13953488372093023,https://activategood.org/hunger-homelessness-week-2020/,11/11/20
10,Join Activate Good November 15 22,0.1686046511627907,https://activategood.org/hunger-homelessness-week-2020/,11/11/20
11,Conducting Family Essentials Kits,0.18604651162790697,https://activategood.org/opportunity/5356,11/11/20
12,Raleigh Durham,0.19767441860465115,https://activategood.org/opportunity/5334#tab-what,11/11/20
14,Bagging Thanksgiving TABLE Carrboro,0.20348837209302326,https://activategood.org/opportunity/5355,11/11/20
16,See Hunger Homelessness Awareness Week,0.22674418604651161,https://activategood.org/hunger&homelessnessweek,11/11/20
17,The Activate Good Virtual Town Hall November 18 2020,0.23837209302325582,https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p,11/11/20
20,RSVP Community Town Hall November 18,0.26744186046511625,https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p,11/11/20
21,VOTE Activate Good Best Volunteer Organization WRAL,0.27906976744186046,https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635,11/11/20
24,1 Click HERE,0.313953488372093,https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635,11/11/20
26,The TakeHome Service Project Kit Edition Brought Lenovo,0.4011627906976744,https://www.lenovo.com/us/en/,11/11/20
27,This Family Volunteer Day,0.4127906976744186,https://activategood.org/familyvolunteerday2020/,11/11/20
28,Learn More,0.4418604651162791,https://activategood.org/familyvolunteerday2020/,11/11/20
29,FAST Initiative,0.46511627906976744,https://activategood.org/fast,11/11/20
30,Be Morning Greeter Note Pocket,0.5,https://activategood.org/opportunity/5173,11/11/20
31,Internship Opportunity,0.5290697674418605,https://activategood.org/opportunity/5395,11/11/20
32,Sign,0.6511627906976745,https://activategood.org/opportunity/5374,11/11/20
33,See,0.6627906976744186,https://activategood.org/opportunity,11/11/20
35,﻿Email Lee,0.7034883720930233,mailto:Lee@activategood.org?subject=Newsletter Sponsor Inquiry,11/11/20
36,Support Our Work,0.7209302325581395,https://activategood.org/donate,11/11/20
2,Homebody A Chris Hendricks GivingTuesdayNow Charity Concert,0.034782608695652174,https://www.facebook.com/events/2644248899232364/,05/05/20
3,Chris Hendricks,0.06086956521739131,http://www.iamchrishendricks.com/,05/05/20
5,Due Coronavirus Activate Good Spring,0.09565217391304348,https://www.facebook.com/activategood/,05/05/20
8,This,0.17391304347826086,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,05/05/20
10,HOW TO DONATE EVEN IF YOU CANT JOIN US TONIGHT,0.22608695652173913,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,05/05/20
12,Triangle Thank,0.45217391304347826,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,05/05/20
13,Guidestar Check,0.48695652173913045,https://www.guidestar.org/profile/20-3057526?fbclid=IwAR1hVPmSZc99Kkv52oJKWM2PaZYafyyprgMZqghP25-cwXRyWcgv7bjvcJQ,05/05/20
14,Supply Drive Boys Girls Clubs,0.5304347826086957,https://activategood.org/opportunity/5123,05/05/20
15,Research Grants Donations,0.5739130434782609,https://activategood.org/opportunity/5103#tab-what,05/05/20
16,Help Rusty Rescue Ranch,0.591304347826087,https://rustysrescueranch.com/,05/05/20
17,Courage Cards Teens,0.6173913043478261,https://activategood.org/opportunity/4146,05/05/20
18,Zach Toy Chest,0.6347826086956522,http://www.zachstoychest.org/,05/05/20
