"date","link_num","words_in_link","bolded","font_size","font_color","address"
"06/10/20",9,"Spanish Medical Translation",TRUE,NA,NA,"https://activategood.org/opportunity/2327"
"06/10/20",10,"Pack & Sort Donations at the Food Bank",TRUE,NA,NA,"https://activategood.org/opportunity/5163"
"06/10/20",11,"RSVP to participate",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0rf-6upzssGtKgVMkznkdR1nZKg9aa9DVN"
"06/10/20",12,"Read more",TRUE,NA,NA,"https://activategood.org/black-led-triangle-nonprofits/"
"06/10/20",13,"",FALSE,NA,NA,"https://activategood.org/black-led-triangle-nonprofits/"
"06/10/20",14,"Complete our volunteer interest form",FALSE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link"
"06/10/20",15,"",FALSE,NA,NA,"https://activategood.org/united"
"06/10/20",16,"Donate to Support People-Powered Projects for Good",FALSE,NA,NA,"https://activategood.org/donate"
"06/10/20",17,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"06/10/20",18,"",FALSE,NA,NA,"https://twitter.com/activategood"
"06/10/20",19,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"06/17/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"06/17/20",2,"",FALSE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSc7hxiJOXuENpd550X3sbbHr--CDDBhV2I74go-fKPtJ3WPBg/viewform"
"06/17/20",3,"Middle Mile driver",TRUE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSc7hxiJOXuENpd550X3sbbHr--CDDBhV2I74go-fKPtJ3WPBg/viewform"
"06/17/20",4,"Get All the Details and Sign Up",TRUE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSc7hxiJOXuENpd550X3sbbHr--CDDBhV2I74go-fKPtJ3WPBg/viewform"
"06/17/20",5,"﻿Join us TONIGHT!",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0rf-6upzssGtKgVMkznkdR1nZKg9aa9DVN"
"06/17/20",6,"here",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0rf-6upzssGtKgVMkznkdR1nZKg9aa9DVN"
"06/17/20",7,"Support Our Work",FALSE,NA,NA,"https://activategood.org/donate"
"06/17/20",8,"Send a Smile",TRUE,NA,NA,"https://activategood.org/wp-content/uploads/2020/06/SendASmile_digital.pdf"
"06/17/20",9,"Transitions LifeCare",FALSE,NA,NA,"https://transitionslifecare.org/"
"06/17/20",10,"Collect & Donate Garden Tools",TRUE,NA,NA,"https://activategood.org/opportunity/5139"
"06/17/20",11,"Wildwoods Community Farm",FALSE,NA,NA,"https://wildwoodsfarmnc.com/"
"06/17/20",12,"DIY Dog Toys",TRUE,NA,NA,"https://activategood.org/remote-volunteer-project-diy-shirt-toys-dogs/"
"06/17/20",13,"Second Chance Pet Adoptions",FALSE,NA,NA,"https://www.secondchancenc.org/"
"06/17/20",14,"all volunteer needs",TRUE,NA,NA,"https://activategood.org/opportunity"
"06/17/20",15,"﻿Complete our group volunteer interest form",FALSE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link"
"06/17/20",16,"",FALSE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link"
"06/17/20",17,"Support Our Work",FALSE,NA,NA,"https://activategood.org/donate"
"06/17/20",18,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"06/17/20",19,"",FALSE,NA,NA,"https://twitter.com/activategood"
"06/17/20",20,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"06/24/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"06/24/20",2,"﻿Complete our group volunteer interest form",FALSE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link"
"06/24/20",3,"",FALSE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link"
"06/24/20",4,"Support Our Efforts",FALSE,NA,NA,"https://activategood.org/donate"
"06/24/20",5,"Build a Stage",TRUE,NA,NA,"https://activategood.org/opportunity/5186"
"06/24/20",6,"CORRAL Riding Academy",FALSE,NA,NA,"https://corralriding.org/"
"06/24/20",7,"Help Dress for Success Shoppers",TRUE,NA,NA,"https://activategood.org/opportunity/5179"
"06/24/20",8,"Paint Rocks for Victory Garden",TRUE,NA,NA,"https://activategood.org/opportunity/5192"
"06/24/20",9,"Wildwoods Community Farm",FALSE,NA,NA,"http://wildwoodsfarmnc.com/"
"06/24/20",10,"﻿Wednesday, July 1 at 5:30pm",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ"
"06/24/20",11,"﻿",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ"
"06/24/20",12,"here",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ"
"06/24/20",13,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"06/24/20",14,"",FALSE,NA,NA,"https://twitter.com/activategood"
"06/24/20",15,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"07/01/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"07/01/20",2,"SmART Summer Supply Drive",TRUE,NA,NA,"https://activategood.org/smart/"
"07/01/20",3,"",FALSE,NA,NA,"http://www.activategood.org/smart"
"07/01/20",4,"The Loading Dock",TRUE,NA,NA,"https://www.theloadingdock.com/"
"07/01/20",5,"Pack & Sort Donations at the Food Bank",TRUE,NA,NA,"https://activategood.org/opportunity/5163"
"07/01/20",6,"Prep for the Super Duper Duck Splash",TRUE,NA,NA,"https://activategood.org/opportunity/5195"
"07/01/20",7,"Update Client Info in Database",TRUE,NA,NA,"https://activategood.org/opportunity/5199"
"07/01/20",8,"CORA",FALSE,NA,NA,"https://www.corafoodpantry.org/"
"07/01/20",9,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"07/01/20",10,"here",TRUE,NA,NA,"https://activategood.org/covid19/"
"07/01/20",11,"Community Virtual Town Hall",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ"
"07/01/20",12,"RSVP to participate",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ"
"07/01/20",13,"Activate Good",FALSE,NA,NA,"https://www.linkedin.com/company/2248859/"
"07/01/20",14,"Click here to learn more and apply",TRUE,NA,NA,"https://activategood.org/join-board/"
"07/01/20",15,"",FALSE,NA,NA,"https://www.youtube.com/watch?v=ba2tkCwpT-k"
"07/01/20",16,"",FALSE,NA,NA,"https://activategood.org/united/"
"07/01/20",17,"Donate to Support People-Powered Projects for Good",FALSE,NA,NA,"https://activategood.org/donate"
"07/01/20",18,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"07/01/20",19,"",FALSE,NA,NA,"https://twitter.com/activategood"
"07/01/20",20,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"07/08/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"07/08/20",2,"Activate Good",FALSE,NA,NA,"http://www.activategood.org/"
"07/08/20",3,"Click here to learn more and apply",TRUE,NA,NA,"https://activategood.org/join-board/"
"07/08/20",4,"﻿Operation Summer Hunger",FALSE,NA,NA,"https://activategood.org/operationsummerhunger/"
"07/08/20",5,"﻿",FALSE,NA,NA,"https://activategood.org/operationsummerhunger/"
"07/08/20",6,"",FALSE,NA,NA,"https://activategood.org/operationsummerhunger/"
"07/08/20",7,"﻿Operation Summer Hunger",FALSE,NA,NA,"https://activategood.org/operationsummerhunger/"
"07/08/20",8,"here!",TRUE,NA,NA,"https://activategood.org/operationsummerhunger/"
"07/08/20",9,"Write Courage Cards in Spanish",TRUE,NA,NA,"https://activategood.org/opportunity/5193"
"07/08/20",10,"Prep for the Super Duper Duck Splash",TRUE,NA,NA,"https://activategood.org/opportunity/5195"
"07/08/20",11,"Grow a Garden Group!",TRUE,NA,NA,"https://activategood.org/opportunity/5188"
"07/08/20",12,"Soil Trotters",FALSE,NA,NA,"https://www.soiltrotters.org/"
"07/08/20",13,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"07/08/20",14,"here",TRUE,NA,NA,"https://activategood.org/covid19"
"07/08/20",15,"Support Our Efforts",FALSE,NA,NA,"https://activategood.org/donate"
"07/08/20",16,"﻿",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ"
"07/08/20",17,"Wednesday, July 15 at 5:30pm",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r"
"07/08/20",18,"﻿",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r"
"07/08/20",19,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r"
"07/08/20",20,"here",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r%20"
"07/08/20",21,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"07/08/20",22,"",FALSE,NA,NA,"https://twitter.com/activategood"
"07/08/20",23,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"07/21/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"07/21/20",2,"Operation Summer Hunger",TRUE,NA,NA,"https://activategood.org/operationsummerhunger/"
"07/21/20",3,"",FALSE,NA,NA,"https://activategood.org/operationsummerhunger/"
"07/21/20",4,"Operation Summer Hunger",TRUE,NA,NA,"https://activategood.org/operationsummerhunger/"
"07/21/20",5,"Town Hall!",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYod-6oqjwrHtVgsTZ1mqBNKgG0OKYMd1V5"
"07/21/20",6,"RSVP to participate",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYod-6oqjwrHtVgsTZ1mqBNKgG0OKYMd1V5"
"07/21/20",7,"﻿Update a database",TRUE,NA,NA,"https://activategood.org/opportunity/5199"
"07/21/20",8,"CORA Food Pantry",FALSE,NA,NA,"https://www.corafoodpantry.org/"
"07/21/20",9,"﻿Grab, Go, and Read!",TRUE,NA,NA,"https://activategood.org/opportunity/5219"
"07/21/20",10,"Wake Up and Read",FALSE,NA,NA,"https://wakeupandread.org/"
"07/21/20",11,"Build Tiny Houses",TRUE,NA,NA,"https://activategood.org/opportunity/5224"
"07/21/20",12,"Wildwoods Community Farm",FALSE,NA,NA,"http://wildwoodsfarmnc.com/"
"07/21/20",13,"Monthly Giving Program",FALSE,NA,NA,"https://secure.lglforms.com/form_engine/s/9krEk8xlVTtTcNGy_0EyDg"
"07/21/20",14,"join us in this program",TRUE,NA,NA,"https://secure.lglforms.com/form_engine/s/9krEk8xlVTtTcNGy_0EyDg"
"07/21/20",15,"Join Our Monthly Giving Community",TRUE,NA,NA,"https://secure.lglforms.com/form_engine/s/9krEk8xlVTtTcNGy_0EyDg"
"07/21/20",16,"United We Help",FALSE,NA,NA,"https://activategood.org/united"
"07/21/20",17,"website",TRUE,NA,NA,"https://activategood.org/united/"
"07/21/20",18,"Complete our volunteer interest form",TRUE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link"
"07/21/20",19,"",FALSE,NA,NA,"https://activategood.org/united"
"07/21/20",20,"Support People-Powered Projects for Good",FALSE,NA,NA,"https://activategood.org/donate"
"07/21/20",21,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"07/21/20",22,"",FALSE,NA,NA,"https://twitter.com/activategood"
"07/21/20",23,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"07/29/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"07/29/20",2,"Summer Signs for Good Sale",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"07/29/20",3,"﻿",FALSE,NA,NA,"https://activategood.org/operationsummerhunger/"
"07/29/20",4,"",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"07/29/20",5,"order page",TRUE,NA,NA,"https://activategood.org/product/signs-for-good/"
"07/29/20",6,"Orders",TRUE,NA,NA,"https://activategood.org/product/signs-for-good/"
"07/29/20",7,"Signs for Good",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"07/29/20",8,"Learn more",FALSE,NA,NA,"https://activategood.org/signs/"
"07/29/20",9,"Fight Hunger at the Food Bank",TRUE,NA,NA,"https://activategood.org/opportunity/5163"
"07/29/20",10,"Write Courage Cards in Spanish",TRUE,NA,NA,"https://activategood.org/opportunity/5193"
"07/29/20",11,"Pantry Makeover!",TRUE,NA,NA,"https://activategood.org/opportunity/5236"
"07/29/20",12,"The Alliance of AIDS Services",FALSE,NA,NA,"https://www.aas-c.org/alliance-care-services/food-pantry.html"
"07/29/20",13,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"07/29/20",14,"here",TRUE,NA,NA,"https://activategood.org/covid19"
"07/29/20",15,"Train to be a Project Leader",TRUE,NA,NA,"https://activategood.org/opportunity/5235"
"07/29/20",16,"here",FALSE,NA,NA,"https://activategood.org/opportunity/5235#tab-details"
"07/29/20",17,"here",FALSE,NA,NA,"https://activategood.org/opportunity/5235#tab-shifts"
"07/29/20",18,"Support Our Efforts",FALSE,NA,NA,"https://activategood.org/donate"
"07/29/20",19,"﻿",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ"
"07/29/20",20,"Wednesday, July 29 at 5:30pm",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYod-6oqjwrHtVgsTZ1mqBNKgG0OKYMd1V5%20"
"07/29/20",21,"﻿",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r"
"07/29/20",22,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYod-6oqjwrHtVgsTZ1mqBNKgG0OKYMd1V5%20"
"07/29/20",23,"here",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYod-6oqjwrHtVgsTZ1mqBNKgG0OKYMd1V5%20"
"07/29/20",24,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"07/29/20",25,"",FALSE,NA,NA,"https://twitter.com/activategood"
"07/29/20",26,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"08/05/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"08/05/20",2,"",FALSE,NA,NA,"https://activategood.org/operationaccesspart2/"
"08/05/20",3,"HERE",TRUE,NA,NA,"https://activategood.org/operationaccesspart2/"
"08/05/20",4,"See All Details / Sign Up",FALSE,NA,NA,"https://activategood.org/operationaccesspart2/"
"08/05/20",5,"Fight Hunger with the Food Bank",TRUE,NA,NA,"https://activategood.org/opportunity/5163#tab-shifts"
"08/05/20",6,"Sort and Pack Books",TRUE,NA,NA,"https://activategood.org/opportunity/5239"
"08/05/20",7,"Refrigerator Repair Professional",TRUE,NA,NA,"https://activategood.org/opportunity/5238"
"08/05/20",8,"CAARE Food Pantry",FALSE,NA,NA,"https://www.caare-inc.org/"
"08/05/20",9,"Train to be a Project Leader",TRUE,NA,NA,"https://activategood.org/opportunity/5235"
"08/05/20",10,"here",FALSE,NA,NA,"https://activategood.org/opportunity/5235#tab-details"
"08/05/20",11,"here",FALSE,NA,NA,"https://activategood.org/opportunity/5235#tab-shifts"
"08/05/20",12,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"08/05/20",13,"here",TRUE,NA,NA,"https://activategood.org/covid19"
"08/05/20",14,"Support Our Efforts",FALSE,NA,NA,"https://activategood.org/donate"
"08/05/20",15,"﻿Signs for Good",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"08/05/20",16,"SALE!",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"08/05/20",17,"﻿",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"08/05/20",18,"",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"08/05/20",19,"order page",TRUE,NA,NA,"https://activategood.org/product/signs-for-good/"
"08/05/20",20,"Orders",TRUE,NA,NA,"https://activategood.org/product/signs-for-good/"
"08/05/20",21,"Signs for Good",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"08/05/20",22,"﻿",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ"
"08/05/20",23,"Wednesday, August 12 at 5:30pm",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n%20"
"08/05/20",24,"﻿",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n%20"
"08/05/20",25,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n%20"
"08/05/20",26,"here",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n%20"
"08/05/20",27,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"08/05/20",28,"",FALSE,NA,NA,"https://twitter.com/activategood"
"08/05/20",29,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"08/12/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"08/12/20",2,"",FALSE,NA,NA,"http://www.activategood.org/operationaccesspart2"
"08/12/20",3,"Operation Access Part 2",TRUE,NA,NA,"http://www.activategood.org/operationaccesspart2"
"08/12/20",4,"HERE",TRUE,NA,NA,"https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299"
"08/12/20",5,"See details / sign up HERE",FALSE,NA,NA,"https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299"
"08/12/20",6,"﻿Wednesday, August 12 at 5:30pm",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n"
"08/12/20",7,"﻿",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n"
"08/12/20",8,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n"
"08/12/20",9,"here",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n"
"08/12/20",10,"Summer Signs for Good Sale",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"08/12/20",11,"﻿",FALSE,NA,NA,"https://activategood.org/operationsummerhunger/"
"08/12/20",12,"",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"08/12/20",13,"order page",TRUE,NA,NA,"https://activategood.org/product/signs-for-good/"
"08/12/20",14,"Orders",TRUE,NA,NA,"https://activategood.org/product/signs-for-good/"
"08/12/20",15,"Signs for Good",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"08/12/20",16,"Book Bag Drive Thru",TRUE,NA,NA,"https://activategood.org/opportunity/5250"
"08/12/20",17,"Boys & Girls Club",FALSE,NA,NA,"http://wakebgc.org/"
"08/12/20",18,"Pantry Makeover!",TRUE,NA,NA,"https://activategood.org/opportunity/5236"
"08/12/20",19,"The Alliance of AIDS Services",FALSE,NA,NA,"https://www.aas-c.org/alliance-care-services/food-pantry.html"
"08/12/20",20,"Write Courage Cards in Spanish",TRUE,NA,NA,"https://activategood.org/opportunity/5193"
"08/12/20",21,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"08/12/20",22,"here",TRUE,NA,NA,"https://activategood.org/covid19"
"08/12/20",23,"",FALSE,NA,NA,"http://www.activategood.org/united"
"08/12/20",24,"HERE",TRUE,NA,NA,"http://www.activategood.org/united"
"08/12/20",25,"Support Our Efforts",FALSE,NA,NA,"https://activategood.org/donate"
"08/12/20",26,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"08/12/20",27,"",FALSE,NA,NA,"https://twitter.com/activategood"
"08/12/20",28,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"08/19/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"08/19/20",2,"",FALSE,NA,NA,"https://activategood.org/united/"
"08/19/20",3,"",FALSE,NA,NA,"https://activategood.org/unitedwehelp2020"
"08/19/20",4,"",FALSE,NA,NA,"https://activategood.org/united/"
"08/19/20",5,"",FALSE,NA,NA,"https://activategood.org/united/"
"08/19/20",6,"Virtual Learning Series",TRUE,NA,NA,"https://activategood.org/united"
"08/19/20",7,"United We Help Month of Service Learning Series",TRUE,NA,NA,"https://activategood.org/united"
"08/19/20",8,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0sfuyhpj8oGNXcaKnDpnVpYS6lTHps7VY9"
"08/19/20",9,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr"
"08/19/20",10,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E"
"08/19/20",11,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP"
"08/19/20",12,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0"
"08/19/20",13,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv"
"08/19/20",14,"Wells Fargo",FALSE,NA,NA,"https://www.wellsfargo.com/"
"08/19/20",15,"Genworth Mortgage Insurance",FALSE,NA,NA,"https://new.mortgageinsurance.genworth.com/"
"08/19/20",16,"HZO",FALSE,NA,NA,"https://www.hzo.com/"
"08/19/20",17,"WRAL",FALSE,NA,NA,"https://www.wral.com/"
"08/19/20",18,"Attended Events",FALSE,NA,NA,"https://attendedevents.com/about"
"08/19/20",19,"",FALSE,NA,NA,"http://www.activategood.org/operationaccesspart2"
"08/19/20",20,"Operation Access Part 2",TRUE,NA,NA,"http://www.activategood.org/operationaccesspart2"
"08/19/20",21,"See details / sign up HERE",FALSE,NA,NA,"https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299"
"08/19/20",22,"Food Pantry Distribution Set-up",TRUE,NA,NA,"https://activategood.org/opportunity/5251"
"08/19/20",23,"Movers needed",TRUE,NA,NA,"https://activategood.org/opportunity/5253"
"08/19/20",24,"Women's Center",FALSE,NA,NA,"http://www.wcwc.org/"
"08/19/20",25,"Social Media Volunteer",TRUE,NA,NA,"https://activategood.org/opportunity/5260#tab-what"
"08/19/20",26,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"08/19/20",27,"Activate Good",TRUE,NA,NA,"https://activategood.org/"
"08/19/20",28,"Donate NOW",FALSE,NA,NA,"https://activategood.org/donate"
"08/19/20",29,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"08/19/20",30,"",FALSE,NA,NA,"https://twitter.com/activategood"
"08/19/20",31,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"08/26/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"08/26/20",2,"Virtual Community Town Hall TONIGHT!",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZAufuGtrD4pG9XA8D-c-l3bCUqIPFQGvwqn"
"08/26/20",3,"﻿Register HERE",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZAufuGtrD4pG9XA8D-c-l3bCUqIPFQGvwqn"
"08/26/20",4,"",FALSE,NA,NA,"https://activategood.org/united/"
"08/26/20",5,"",FALSE,NA,NA,"https://activategood.org/unitedwehelp2020"
"08/26/20",6,"",FALSE,NA,NA,"https://activategood.org/united/"
"08/26/20",7,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"08/26/20",8,"Virtual Learning Series",TRUE,NA,NA,"https://activategood.org/united"
"08/26/20",9,"United We Help Month of Service Learning Series",TRUE,NA,NA,"https://activategood.org/united"
"08/26/20",10,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0sfuyhpj8oGNXcaKnDpnVpYS6lTHps7VY9"
"08/26/20",11,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr"
"08/26/20",12,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E"
"08/26/20",13,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP"
"08/26/20",14,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0"
"08/26/20",15,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv"
"08/26/20",16,"Wells Fargo",FALSE,NA,NA,"https://www.wellsfargo.com/"
"08/26/20",17,"Genworth Mortgage Insurance",FALSE,NA,NA,"https://new.mortgageinsurance.genworth.com/"
"08/26/20",18,"HZO",FALSE,NA,NA,"https://www.hzo.com/"
"08/26/20",19,"WRAL",FALSE,NA,NA,"https://www.wral.com/"
"08/26/20",20,"Attended Events",FALSE,NA,NA,"https://attendedevents.com/about"
"08/26/20",21,"",FALSE,NA,NA,"http://www.activategood.org/operationaccesspart2"
"08/26/20",22,"See details / sign up HERE",FALSE,NA,NA,"https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299"
"08/26/20",23,"Operation Access Part 2",TRUE,NA,NA,"http://www.activategood.org/operationaccesspart2"
"08/26/20",24,"THIS WEEK AND NEXT",TRUE,NA,NA,"https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299"
"08/26/20",25,"Support Our Efforts",FALSE,NA,NA,"https://activategood.org/donate"
"08/26/20",26,"Stock Food for Families in Need",TRUE,NA,NA,"https://activategood.org/opportunity/5264"
"08/26/20",27,"Give high schoolers a BOOST!",TRUE,NA,NA,"https://activategood.org/opportunity/5233"
"08/26/20",28,"Fight Hunger at the Food Bank",TRUE,NA,NA,"https://activategood.org/opportunity/5163"
"08/26/20",29,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"08/26/20",30,"Activate Good",TRUE,NA,NA,"https://activategood.org/"
"08/26/20",31,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"08/26/20",32,"",FALSE,NA,NA,"https://twitter.com/activategood"
"08/26/20",33,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"09/02/20",1,"",FALSE,NA,NA,"https://activategood.org/"
