"date","link_num","words_in_link","is_image","bolded","font_size","font_color","address","dup"
"06/17/20",18,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"06/17/20",19,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"06/17/20",20,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"06/24/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"06/24/20",2,"﻿Complete our group volunteer interest form",FALSE,FALSE,18,"(255, 255, 255)","https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link",TRUE
"06/24/20",4,"Support Our Efforts",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"06/24/20",5,"Build a Stage",FALSE,TRUE,16,"(0, 109, 131)","https://activategood.org/opportunity/5186",FALSE
"06/24/20",6,"CORRAL Riding Academy",FALSE,FALSE,16,"(57, 57, 57)","https://corralriding.org/",FALSE
"06/24/20",7,"Help Dress for Success Shoppers",FALSE,TRUE,16,"(0, 109, 131)","https://activategood.org/opportunity/5179",FALSE
"06/24/20",8,"Paint Rocks for Victory Garden",FALSE,TRUE,16,"(0, 109, 131)","https://activategood.org/opportunity/5192",FALSE
"06/24/20",9,"Wildwoods Community Farm",FALSE,FALSE,16,"(57, 57, 57)","http://wildwoodsfarmnc.com/",FALSE
"06/24/20",10,"﻿Wednesday, July 1 at 5:30pm",FALSE,TRUE,32,"(255, 255, 255)","https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ",TRUE
"06/24/20",13,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"06/24/20",14,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"06/24/20",15,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"07/01/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"07/01/20",2,"SmART Summer Supply Drive",FALSE,TRUE,32,"(255, 255, 255)","https://activategood.org/smart/",FALSE
"07/01/20",3,"",TRUE,FALSE,NA,NA,"http://www.activategood.org/smart",FALSE
"07/01/20",4,"The Loading Dock",FALSE,TRUE,14,"(231, 93, 38)","https://www.theloadingdock.com/",FALSE
"07/01/20",5,"Pack & Sort Donations at the Food Bank",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity/5163",FALSE
"07/01/20",6,"Prep for the Super Duper Duck Splash",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity/5195",FALSE
"07/01/20",7,"Update Client Info in Database",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity/5199",FALSE
"07/01/20",8,"CORA",FALSE,FALSE,16,"(57, 57, 57)","https://www.corafoodpantry.org/",FALSE
"07/01/20",9,"here",FALSE,TRUE,16,"(127,127,127)","https://activategood.org/opportunity",FALSE
"07/01/20",10,"here",FALSE,TRUE,16,"(127,127,127)","https://activategood.org/covid19/",FALSE
"07/01/20",11,"Community Virtual Town Hall",FALSE,FALSE,24,"(255, 255, 255)","https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ",TRUE
"07/01/20",13,"Activate Good",FALSE,FALSE,16,"(102, 94, 208)","https://www.linkedin.com/company/2248859/",FALSE
"07/01/20",14,"Click here to learn more and apply",FALSE,TRUE,24,NA,"https://activategood.org/join-board/",FALSE
"07/01/20",15,"",TRUE,FALSE,NA,NA,"https://www.youtube.com/watch?v=ba2tkCwpT-k",FALSE
"07/01/20",16,"",TRUE,FALSE,NA,NA,"https://activategood.org/united/",FALSE
"07/01/20",17,"Donate to Support People-Powered Projects for Good",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"07/01/20",18,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"07/01/20",19,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"07/01/20",20,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"07/08/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"07/08/20",2,"Activate Good",FALSE,FALSE,16,"(13, 0, 0)","http://www.activategood.org/",FALSE
"07/08/20",3,"Click here to learn more and apply",FALSE,TRUE,24,NA,"https://activategood.org/join-board/",FALSE
"07/08/20",4,"﻿Operation Summer Hunger",FALSE,FALSE,32,"(255, 255, 255)","https://activategood.org/operationsummerhunger/",TRUE
"07/08/20",9,"Write Courage Cards in Spanish",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5193",FALSE
"07/08/20",10,"Prep for the Super Duper Duck Splash",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5195",FALSE
"07/08/20",11,"Grow a Garden Group!",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5188",FALSE
"07/08/20",12,"Soil Trotters",FALSE,FALSE,16,"(127,127,127)","https://www.soiltrotters.org/",FALSE
"07/08/20",13,"here",FALSE,TRUE,16,"(233,93,20)","https://activategood.org/opportunity",FALSE
"07/08/20",14,"here",FALSE,TRUE,16,"(233,93,20)","https://activategood.org/covid19",FALSE
"07/08/20",15,"Support Our Efforts",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"07/08/20",16,"﻿",FALSE,TRUE,32,"(255, 255, 255)","https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ",FALSE
"07/08/20",17,"Wednesday, July 15 at 5:30pm",FALSE,TRUE,32,"(255, 255, 255)","https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r",TRUE
"07/08/20",20,"here",FALSE,TRUE,24,"(0, 136, 168)","https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r%20",FALSE
"07/08/20",21,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"07/08/20",22,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"07/08/20",23,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"07/21/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"07/21/20",2,"Operation Summer Hunger",FALSE,TRUE,32,"(148, 45, 27)","https://activategood.org/operationsummerhunger/",TRUE
"07/21/20",5,"Town Hall!",FALSE,FALSE,27,"(255, 255, 255)","https://us02web.zoom.us/meeting/register/tZYod-6oqjwrHtVgsTZ1mqBNKgG0OKYMd1V5",TRUE
"07/21/20",7,"﻿Update a database",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity/5199",FALSE
"07/21/20",8,"CORA Food Pantry",FALSE,FALSE,16,"(57, 57, 57)","https://www.corafoodpantry.org/",FALSE
"07/21/20",9,"﻿Grab, Go, and Read!",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity/5219",FALSE
"07/21/20",10,"Wake Up and Read",FALSE,FALSE,16,"(57, 57, 57)","https://wakeupandread.org/",FALSE
"07/21/20",11,"Build Tiny Houses",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity/5224",FALSE
"07/21/20",12,"Wildwoods Community Farm",FALSE,FALSE,16,"(57, 57, 57)","http://wildwoodsfarmnc.com/",FALSE
"07/21/20",13,"Monthly Giving Program",FALSE,FALSE,27,"(255, 255, 255)","https://secure.lglforms.com/form_engine/s/9krEk8xlVTtTcNGy_0EyDg",TRUE
"07/21/20",16,"United We Help",FALSE,FALSE,30,"(255, 255, 255)","https://activategood.org/united",TRUE
"07/21/20",17,"website",FALSE,TRUE,16,"(0, 136, 168)","https://activategood.org/united/",FALSE
"07/21/20",18,"Complete our volunteer interest form",FALSE,TRUE,16,"(148, 45, 27)","https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link",FALSE
"07/21/20",20,"Support People-Powered Projects for Good",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"07/21/20",21,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"07/21/20",22,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"07/21/20",23,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"07/29/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"07/29/20",2,"Summer Signs for Good Sale",FALSE,FALSE,32,"(255, 255, 255)","https://activategood.org/product/signs-for-good/",TRUE
"07/29/20",3,"﻿",FALSE,FALSE,32,"(127,127,127)","https://activategood.org/operationsummerhunger/",FALSE
"07/29/20",8,"Learn more",FALSE,FALSE,18,"(233,93,20)","https://activategood.org/signs/",FALSE
"07/29/20",9,"Fight Hunger at the Food Bank",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5163",FALSE
"07/29/20",10,"Write Courage Cards in Spanish",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5193",FALSE
"07/29/20",11,"Pantry Makeover!",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5236",FALSE
"07/29/20",12,"The Alliance of AIDS Services",FALSE,FALSE,16,"(57, 57, 57)","https://www.aas-c.org/alliance-care-services/food-pantry.html",FALSE
"07/29/20",13,"here",FALSE,TRUE,16,"(233,93,20)","https://activategood.org/opportunity",FALSE
"07/29/20",14,"here",FALSE,TRUE,16,"(233,93,20)","https://activategood.org/covid19",FALSE
"07/29/20",15,"Train to be a Project Leader",FALSE,TRUE,18,"(255, 255, 255)","https://activategood.org/opportunity/5235",FALSE
"07/29/20",16,"here",FALSE,FALSE,18,"(255, 255, 255)","https://activategood.org/opportunity/5235#tab-details",FALSE
"07/29/20",17,"here",FALSE,FALSE,18,"(255, 255, 255)","https://activategood.org/opportunity/5235#tab-shifts",FALSE
"07/29/20",18,"Support Our Efforts",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"07/29/20",19,"﻿",FALSE,TRUE,32,"(255, 255, 255)","https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ",FALSE
"07/29/20",20,"Wednesday, July 29 at 5:30pm",FALSE,TRUE,32,"(255, 255, 255)","https://us02web.zoom.us/meeting/register/tZYod-6oqjwrHtVgsTZ1mqBNKgG0OKYMd1V5%20",TRUE
"07/29/20",21,"﻿",FALSE,FALSE,10,"(127,127,127)","https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r",FALSE
"07/29/20",24,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"07/29/20",25,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"07/29/20",26,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"08/05/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"08/05/20",2,"",TRUE,FALSE,NA,NA,"https://activategood.org/operationaccesspart2/",TRUE
"08/05/20",5,"Fight Hunger with the Food Bank",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5163#tab-shifts",FALSE
"08/05/20",6,"Sort and Pack Books",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5239",FALSE
"08/05/20",7,"Refrigerator Repair Professional",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5238",FALSE
"08/05/20",8,"CAARE Food Pantry",FALSE,FALSE,16,"(57, 57, 57)","https://www.caare-inc.org/",FALSE
"08/05/20",9,"Train to be a Project Leader",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5235",FALSE
"08/05/20",10,"here",FALSE,FALSE,16,"(57, 57, 57)","https://activategood.org/opportunity/5235#tab-details",FALSE
"08/05/20",11,"here",FALSE,FALSE,16,"(57, 57, 57)","https://activategood.org/opportunity/5235#tab-shifts",FALSE
"08/05/20",12,"here",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity",FALSE
"08/05/20",13,"here",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/covid19",FALSE
"08/05/20",14,"Support Our Efforts",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"08/05/20",15,"﻿Signs for Good",FALSE,FALSE,32,"(255, 255, 255)","https://activategood.org/product/signs-for-good/",TRUE
"08/05/20",22,"﻿",FALSE,TRUE,32,"(255, 255, 255)","https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ",FALSE
"08/05/20",23,"Wednesday, August 12 at 5:30pm",FALSE,TRUE,32,"(255, 255, 255)","https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n%20",TRUE
"08/05/20",27,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"08/05/20",28,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"08/05/20",29,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"08/12/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"08/12/20",2,"",TRUE,FALSE,NA,NA,"http://www.activategood.org/operationaccesspart2",TRUE
"08/12/20",4,"HERE",FALSE,TRUE,18,"(127,127,127)","https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299",TRUE
"08/12/20",6,"﻿Wednesday, August 12 at 5:30pm",FALSE,TRUE,32,"(255, 255, 255)","https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n",TRUE
"08/12/20",10,"Summer Signs for Good Sale",FALSE,FALSE,32,"(255, 255, 255)","https://activategood.org/product/signs-for-good/",TRUE
"08/12/20",11,"﻿",FALSE,FALSE,32,"(127,127,127)","https://activategood.org/operationsummerhunger/",FALSE
"08/12/20",16,"Book Bag Drive Thru",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5250",FALSE
"08/12/20",17,"Boys & Girls Club",FALSE,FALSE,16,"(57, 57, 57)","http://wakebgc.org/",FALSE
"08/12/20",18,"Pantry Makeover!",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5236",FALSE
"08/12/20",19,"The Alliance of AIDS Services",FALSE,FALSE,16,"(57, 57, 57)","https://www.aas-c.org/alliance-care-services/food-pantry.html",FALSE
"08/12/20",20,"Write Courage Cards in Spanish",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5193",FALSE
"08/12/20",21,"here",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity",FALSE
"08/12/20",22,"here",FALSE,TRUE,16,"(148,45,27)","https://activategood.org/covid19",FALSE
"08/12/20",23,"",TRUE,FALSE,NA,NA,"http://www.activategood.org/united",TRUE
"08/12/20",25,"Support Our Efforts",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"08/12/20",26,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"08/12/20",27,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"08/12/20",28,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"08/19/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",TRUE
"08/19/20",2,"",TRUE,FALSE,NA,NA,"https://activategood.org/united/",TRUE
"08/19/20",3,"",TRUE,FALSE,NA,NA,"https://activategood.org/unitedwehelp2020",FALSE
"08/19/20",6,"Virtual Learning Series",FALSE,TRUE,32,"(127,127,127)","https://activategood.org/united",TRUE
"08/19/20",8,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0sfuyhpj8oGNXcaKnDpnVpYS6lTHps7VY9",FALSE
"08/19/20",9,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr",FALSE
"08/19/20",10,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E",FALSE
"08/19/20",11,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP",FALSE
"08/19/20",12,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0",FALSE
"08/19/20",13,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv",FALSE
"08/19/20",14,"Wells Fargo",FALSE,FALSE,18,"(127,127,127)","https://www.wellsfargo.com/",FALSE
"08/19/20",15,"Genworth Mortgage Insurance",FALSE,FALSE,18,"(127,127,127)","https://new.mortgageinsurance.genworth.com/",FALSE
"08/19/20",16,"HZO",FALSE,FALSE,18,"(127,127,127)","https://www.hzo.com/",FALSE
"08/19/20",17,"WRAL",FALSE,FALSE,18,"(127,127,127)","https://www.wral.com/",FALSE
"08/19/20",18,"Attended Events",FALSE,FALSE,18,"(127,127,127)","https://attendedevents.com/about",FALSE
"08/19/20",19,"",TRUE,FALSE,NA,NA,"http://www.activategood.org/operationaccesspart2",TRUE
"08/19/20",21,"See details / sign up HERE",FALSE,FALSE,20,"(255,255,255)","https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299",FALSE
"08/19/20",22,"Food Pantry Distribution Set-up",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5251",FALSE
"08/19/20",23,"Movers needed",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5253",FALSE
"08/19/20",24,"Women's Center",FALSE,FALSE,16,"(57, 57, 57)","http://www.wcwc.org/",FALSE
"08/19/20",25,"Social Media Volunteer",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5260#tab-what",FALSE
"08/19/20",26,"here",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity",FALSE
"08/19/20",28,"Donate NOW",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"08/19/20",29,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"08/19/20",30,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"08/19/20",31,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"08/26/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",TRUE
"08/26/20",2,"Virtual Community Town Hall TONIGHT!",FALSE,TRUE,32,"(0, 109, 131)","https://us02web.zoom.us/meeting/register/tZAufuGtrD4pG9XA8D-c-l3bCUqIPFQGvwqn",TRUE
"08/26/20",4,"",TRUE,FALSE,NA,NA,"https://activategood.org/united/",TRUE
"08/26/20",5,"",TRUE,FALSE,NA,NA,"https://activategood.org/unitedwehelp2020",FALSE
"08/26/20",7,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",TRUE
"08/26/20",8,"Virtual Learning Series",FALSE,TRUE,32,"(127,127,127)","https://activategood.org/united",TRUE
"08/26/20",10,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0sfuyhpj8oGNXcaKnDpnVpYS6lTHps7VY9",FALSE
"08/26/20",11,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr",FALSE
"08/26/20",12,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E",FALSE
"08/26/20",13,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP",FALSE
"08/26/20",14,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0",FALSE
"08/26/20",15,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv",FALSE
"08/26/20",16,"Wells Fargo",FALSE,FALSE,18,"(127,127,127)","https://www.wellsfargo.com/",FALSE
"08/26/20",17,"Genworth Mortgage Insurance",FALSE,FALSE,18,"(127,127,127)","https://new.mortgageinsurance.genworth.com/",FALSE
"08/26/20",18,"HZO",FALSE,FALSE,18,"(127,127,127)","https://www.hzo.com/",FALSE
"08/26/20",19,"WRAL",FALSE,FALSE,18,"(127,127,127)","https://www.wral.com/",FALSE
"08/26/20",20,"Attended Events",FALSE,FALSE,18,"(127,127,127)","https://attendedevents.com/about",FALSE
"08/26/20",21,"",TRUE,FALSE,NA,NA,"http://www.activategood.org/operationaccesspart2",TRUE
"08/26/20",22,"See details / sign up HERE",FALSE,FALSE,20,"(255,255,255)","https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299",TRUE
"08/26/20",25,"Support Our Efforts",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"08/26/20",26,"Stock Food for Families in Need",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5264",FALSE
"08/26/20",27,"Give high schoolers a BOOST!",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5233",FALSE
"08/26/20",28,"Fight Hunger at the Food Bank",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5163",FALSE
"08/26/20",29,"here",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity",FALSE
"08/26/20",32,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"08/26/20",33,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"09/02/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",TRUE
"09/02/20",2,"",TRUE,FALSE,NA,NA,"https://activategood.org/united/",TRUE
"09/02/20",3,"",TRUE,FALSE,NA,NA,"https://activategood.org/unitedwehelp2020",FALSE
"09/02/20",6,"Virtual Learning Series",FALSE,TRUE,32,"(127,127,127)","https://activategood.org/united",TRUE
"09/02/20",8,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0",FALSE
"09/02/20",9,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E",FALSE
"09/02/20",10,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv",FALSE
"09/02/20",11,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP",FALSE
"09/02/20",12,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr",FALSE
"09/02/20",13,"Learn more and register here!",FALSE,TRUE,24,"(255, 255, 255)","http://www.activategood.org/united",FALSE
"09/02/20",14,"Wells Fargo",FALSE,FALSE,18,"(127,127,127)","https://www.wellsfargo.com/",FALSE
"09/02/20",15,"Genworth Mortgage Insurance",FALSE,FALSE,18,"(127,127,127)","https://new.mortgageinsurance.genworth.com/",FALSE
"09/02/20",16,"HZO",FALSE,FALSE,18,"(127,127,127)","https://www.hzo.com/",FALSE
"09/02/20",17,"WRAL",FALSE,FALSE,18,"(127,127,127)","https://www.wral.com/",FALSE
"09/02/20",18,"Attended Events",FALSE,FALSE,18,"(127,127,127)","https://attendedevents.com/about",FALSE
"09/02/20",19,"Support Our Efforts",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"09/02/20",20,"﻿Contribute a Career or Workplace Video",FALSE,TRUE,16,"(0, 109, 131)","https://activategood.org/opportunity/5215",FALSE
"09/02/20",21,"Durham",FALSE,FALSE,16,"(97, 97, 97)","https://activategood.org/opportunity/5208",FALSE
"09/02/20",22,"Raleigh",FALSE,FALSE,16,"(97, 97, 97)","https://activategood.org/opportunity/5207",FALSE
"09/02/20",23,"﻿Get Out the Vote!",FALSE,TRUE,16,"(0, 109, 131)","https://activategood.org/opportunity/5212",FALSE
"09/02/20",24,"Social Media Ambassador!",FALSE,TRUE,16,"(0, 136, 168)","https://activategood.org/opportunity/5248",FALSE
"09/02/20",25,"this form",FALSE,FALSE,16,"(0, 136, 168)","https://docs.google.com/forms/d/e/1FAIpQLSfalrBb7EWQYYGtReFZhGSEjrFB3P0e_wvd_gG1fmK-mgzmxA/viewform",FALSE
"09/02/20",26,"",TRUE,FALSE,NA,NA,"http://www.activategood.org/giving",TRUE
"09/02/20",32,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"09/02/20",33,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"09/02/20",34,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"09/09/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"09/09/20",2,"monthly donations",FALSE,TRUE,16,"(179, 183, 27)","http://www.activategood.org/giving",FALSE
"09/09/20",3,"If 200 new monthly givers",FALSE,TRUE,16,"(228, 134, 9)","https://activategood.org/giving/",TRUE
"09/09/20",6,"",TRUE,FALSE,NA,NA,"https://activategood.org/united/",FALSE
"09/09/20",7,"Create BOOST Videos about Academic Concepts",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity/5233",FALSE
"09/09/20",8,"Raleigh",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity/5207",FALSE
"09/09/20",9,"Durham",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity/5208",FALSE
"09/09/20",10,"Make a Video about Your Career or Workplace",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity/5215",FALSE
"09/09/20",11,"here",FALSE,TRUE,16,"(127,127,127)","https://activategood.org/unitedwehelp2020",FALSE
"09/09/20",12,"here",FALSE,TRUE,16,"(127,127,127)","https://activategood.org/opportunity",FALSE
"09/09/20",13,"Genworth Mortgage Insurance",FALSE,FALSE,18,"(148, 45, 27)","https://www.genworth.com/",FALSE
"09/09/20",14,"Jason Adamo Band",FALSE,FALSE,18,"(148, 45, 27)","https://www.jasonadamo.com/",FALSE
"09/09/20",15,"9/11 Day",FALSE,FALSE,18,"(148, 45, 27)","https://911day.org/",FALSE
"09/09/20",16,"WRAL.com",FALSE,FALSE,18,"(148, 45, 27)","https://l.facebook.com/l.php?u=http%3A%2F%2FWRAL.com%2F&h=AT0sMrV9amyQsFZBCjcwxm2ylTQnmUehRMAycAldAUBCO0ZslNrEy1hbDnXSuJuRTiuMCutDn1SnkbnNiIWpkGYIhaFIKZpWObrpHBEJA216DLRlrqfrFpRgU0_OZQeS-9zWBmkk8TrpbhoAN27a80ciensxllzHRaKPQf6Q3A",FALSE
"09/09/20",17,"Facebook Watch Party!",FALSE,TRUE,24,"(148, 45, 27)","https://www.facebook.com/events/665563287724379/",TRUE
"09/09/20",19,"Support Our Work",FALSE,FALSE,16,"(255,255,255)","http://www.activategood.org/donate",FALSE
"09/09/20",20,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
