"date","address","link_num","words_in_link","is_image","image_width","bolded","font_size","font_color","dup","dup_after_first","image_assoc","link_char_flag","date_sent","clicks","link_click_flag","string","doc_prop","html_flag","color_name","color_name_rgb"
"08/26/20","https://twitter.com/activategood",32,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"08/26/20 07:05:49",9,1,NA,NA,NA,NA,"NA NA"
"08/26/20","https://us02web.zoom.us/meeting/register/tZ0sfuyhpj8oGNXcaKnDpnVpYS6lTHps7VY9",10,"",TRUE,199,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"08/26/20 07:05:49",34,1,NA,NA,NA,NA,"NA NA"
"08/26/20","https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr",11,"",TRUE,199,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"08/26/20 07:05:49",22,1,NA,NA,NA,NA,"NA NA"
"08/26/20","https://us02web.zoom.us/meeting/register/tZAufuGtrD4pG9XA8D-c-l3bCUqIPFQGvwqn",2,"Virtual Community Town Hall TONIGHT!",FALSE,NA,TRUE,32,"(0,109,131)",TRUE,FALSE,FALSE,1,"08/26/20 07:05:49",36,1,"Virtual Community Town Hall TONIGHT",0.0158730158730159,1,"Teal","Teal (0,109,131)"
"08/26/20","https://us02web.zoom.us/meeting/register/tZAufuGtrD4pG9XA8D-c-l3bCUqIPFQGvwqn",3,"﻿Register HERE",FALSE,NA,FALSE,18,"(127,127,127)",TRUE,TRUE,FALSE,1,"08/26/20 07:05:49",36,1,"﻿Register HERE",0.0634920634920635,1,"Grey","Grey (127,127,127)"
"08/26/20","https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv",15,"",TRUE,199,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"08/26/20 07:05:49",19,1,NA,NA,NA,NA,"NA NA"
"08/26/20","https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0",14,"",TRUE,199,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"08/26/20 07:05:49",26,1,NA,NA,NA,NA,"NA NA"
"08/26/20","https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E",12,"",TRUE,199,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"08/26/20 07:05:49",9,1,NA,NA,NA,NA,"NA NA"
"08/26/20","https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP",13,"",TRUE,199,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"08/26/20 07:05:49",22,1,NA,NA,NA,NA,"NA NA"
"08/26/20","https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299",22,"See details / sign up HERE",FALSE,NA,FALSE,20,"(255,255,255)",TRUE,FALSE,FALSE,1,"08/26/20 07:05:49",70,1,"See HERE",0.46031746031746,1,"White","White (255,255,255)"
"08/26/20","https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299",24,"THIS WEEK AND NEXT",FALSE,NA,TRUE,18,"(233,93,20)",TRUE,TRUE,FALSE,1,"08/26/20 07:05:49",70,1,"We THIS WEEK AND NEXT",0.5,1,"Chocolate","Chocolate (233,93,20)"
"08/26/20","https://www.facebook.com/activategood/",7,"",TRUE,199,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"08/26/20 07:05:49",19,1,NA,NA,NA,NA,"NA NA"
"08/26/20","https://www.facebook.com/activategood/",31,"",TRUE,65,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"08/26/20 07:05:49",19,1,NA,NA,NA,NA,"NA NA"
"08/26/20","https://www.hzo.com/",18,"HZO",FALSE,NA,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,1,"08/26/20 07:05:49",17,1,"Thank You HZO WRAL Attended Events",0.365079365079365,1,"Grey","Grey (127,127,127)"
"08/26/20","https://www.instagram.com/activategood/",33,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"08/26/20 07:05:49",14,1,NA,NA,NA,NA,"NA NA"
"08/26/20","https://www.wellsfargo.com/",16,"Wells Fargo",FALSE,NA,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,1,"08/26/20 07:05:49",14,1,"United We Help Month Virtual Service Sponsor Wells Fargo",0.333333333333333,1,"Grey","Grey (127,127,127)"
"08/26/20","https://www.wral.com/",19,"WRAL",FALSE,NA,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,1,"08/26/20 07:05:49",13,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"09/02/20","http://www.activategood.org/giving",26,"",TRUE,150,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"09/02/20 08:10:54",22,1,NA,NA,NA,NA,"NA NA"
"09/02/20","http://www.activategood.org/giving",27,"this form",FALSE,NA,TRUE,18,"(152,154,38)",TRUE,TRUE,TRUE,1,"09/02/20 08:10:54",22,1,NA,NA,NA,"Citron","Citron (152,154,38)"
"09/02/20","http://www.activategood.org/giving",28,"monthly donations",FALSE,NA,TRUE,18,"(97,97,97)",TRUE,TRUE,TRUE,1,"09/02/20 08:10:54",22,1,"Invest 5 10 20",0.618320610687023,1,"Dim Gray","Dim Gray (97,97,97)"
"09/02/20","http://www.activategood.org/giving",29,"generous community",FALSE,NA,TRUE,18,"(97,97,97)",TRUE,TRUE,TRUE,1,"09/02/20 08:10:54",22,1,NA,NA,NA,"Dim Gray","Dim Gray (97,97,97)"
"09/02/20","http://www.activategood.org/giving",30,"Youth Givers Program",FALSE,NA,TRUE,18,"(97,97,97)",TRUE,TRUE,TRUE,1,"09/02/20 08:10:54",22,1,"Youth Givers Program ’",0.656488549618321,1,"Dim Gray","Dim Gray (97,97,97)"
"09/02/20","http://www.activategood.org/united",13,"Learn more and register here!",FALSE,NA,TRUE,24,"(255,255,255)",FALSE,FALSE,FALSE,1,"09/02/20 08:10:54",22,1,"Learn",0.259541984732824,1,"White","White (255,255,255)"
"09/02/20","https://activategood.org/",1,"",TRUE,474,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"09/02/20 08:10:54",19,1,NA,NA,NA,NA,"NA NA"
"09/02/20","https://activategood.org/",31,"Activate Good",FALSE,NA,TRUE,14,"(148,45,27)",TRUE,TRUE,TRUE,1,"09/02/20 08:10:54",19,1,"That’ Activate Good",0.694656488549618,1,"Falu Red","Falu Red (148,45,27)"
"09/02/20","https://activategood.org/donate",19,"Support Our Efforts",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"09/02/20 08:10:54",25,1,"Support Our Efforts",0.33587786259542,1,"White","White (255,255,255)"
"09/02/20","https://activategood.org/opportunity/5207",22,"Raleigh",FALSE,NA,FALSE,16,"(97,97,97)",FALSE,FALSE,FALSE,1,"09/02/20 08:10:54",33,1,NA,NA,NA,"Dim Gray","Dim Gray (97,97,97)"
"09/02/20","https://activategood.org/opportunity/5208",21,"Durham",FALSE,NA,FALSE,16,"(97,97,97)",FALSE,FALSE,FALSE,1,"09/02/20 08:10:54",12,1,"Join Activate Good Durham Raleigh Food Bank",0.465648854961832,1,"Dim Gray","Dim Gray (97,97,97)"
"09/02/20","https://activategood.org/opportunity/5212",23,"﻿Get Out the Vote!",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"09/02/20 08:10:54",24,1,"﻿Get Out Vote",0.49618320610687,1,"Teal","Teal (0,109,131)"
"09/02/20","https://activategood.org/opportunity/5215",20,"﻿Contribute a Career or Workplace Video",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"09/02/20 08:10:54",22,1,"﻿Contribute Career Workplace Video",0.396946564885496,1,"Teal","Teal (0,109,131)"
"09/02/20","https://activategood.org/opportunity/5248",24,"Social Media Ambassador!",FALSE,NA,TRUE,16,"(0,136,168)",FALSE,FALSE,FALSE,1,"09/02/20 08:10:54",19,1,"Help Activate Good United We Help Social",0.534351145038168,1,"Eastern Blue","Eastern Blue (0,136,168)"
"09/02/20","https://activategood.org/united",6,"Virtual Learning Series",FALSE,NA,TRUE,32,"(127,127,127)",TRUE,FALSE,FALSE,1,"09/02/20 08:10:54",22,1,"Virtual Learning Series",0.122137404580153,1,"Grey","Grey (127,127,127)"
"09/02/20","https://activategood.org/united",7,"United We Help Month of Service Learning Series",FALSE,NA,TRUE,16,"(57,57,57)",TRUE,TRUE,FALSE,1,"09/02/20 08:10:54",22,1,"Join United We Help Month",0.137404580152672,1,"Eclipse","Eclipse (57,57,57)"
"09/02/20","https://activategood.org/united/",2,"",TRUE,600,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"09/02/20 08:10:54",22,1,NA,NA,NA,NA,"NA NA"
"09/02/20","https://activategood.org/united/",4,"",TRUE,199,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"09/02/20 08:10:54",22,1,NA,NA,NA,NA,"NA NA"
"09/02/20","https://activategood.org/united/",5,"",TRUE,199,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"09/02/20 08:10:54",22,1,NA,NA,NA,NA,"NA NA"
"09/02/20","https://activategood.org/unitedwehelp2020",3,"",TRUE,199,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/02/20 08:10:54",16,1,NA,NA,NA,NA,"NA NA"
"09/02/20","https://attendedevents.com/about",18,"Attended Events",FALSE,NA,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,1,"09/02/20 08:10:54",13,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"09/02/20","https://docs.google.com/forms/d/e/1FAIpQLSfalrBb7EWQYYGtReFZhGSEjrFB3P0e_wvd_gG1fmK-mgzmxA/viewform",25,"this form",FALSE,NA,FALSE,16,"(0,136,168)",FALSE,FALSE,FALSE,1,"09/02/20 08:10:54",17,1,"Media Ambassador If",0.541984732824427,1,"Eastern Blue","Eastern Blue (0,136,168)"
"09/02/20","https://new.mortgageinsurance.genworth.com/",15,"Genworth Mortgage Insurance",FALSE,NA,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,1,"09/02/20 08:10:54",10,1,"Virtual 911 Commemoration Sponsor Genworth Mortgage Insurance",0.305343511450382,1,"Grey","Grey (127,127,127)"
"09/02/20","https://twitter.com/activategood",33,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/02/20 08:10:54",11,1,NA,NA,NA,NA,"NA NA"
"09/02/20","https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr",12,"",TRUE,189,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/02/20 08:10:54",22,1,NA,NA,NA,NA,"NA NA"
"09/02/20","https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv",10,"",TRUE,189,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/02/20 08:10:54",17,1,NA,NA,NA,NA,"NA NA"
"09/02/20","https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0",8,"",TRUE,189,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/02/20 08:10:54",31,1,NA,NA,NA,NA,"NA NA"
"09/02/20","https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E",9,"",TRUE,189,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/02/20 08:10:54",27,1,NA,NA,NA,NA,"NA NA"
"09/02/20","https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP",11,"",TRUE,189,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/02/20 08:10:54",26,1,NA,NA,NA,NA,"NA NA"
"09/02/20","https://www.facebook.com/activategood/",32,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/02/20 08:10:54",9,1,NA,NA,NA,NA,"NA NA"
"09/02/20","https://www.hzo.com/",16,"HZO",FALSE,NA,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,1,"09/02/20 08:10:54",8,1,"Thank HZO WRAL Attended Events",0.320610687022901,1,"Grey","Grey (127,127,127)"
"09/02/20","https://www.instagram.com/activategood/",34,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/02/20 08:10:54",6,1,NA,NA,NA,NA,"NA NA"
"09/02/20","https://www.wellsfargo.com/",14,"Wells Fargo",FALSE,NA,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,1,"09/02/20 08:10:54",19,1,"United We Help Month Virtual Service Sponsor Wells Fargo",0.290076335877863,1,"Grey","Grey (127,127,127)"
"09/02/20","https://www.wral.com/",17,"WRAL",FALSE,NA,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,1,"09/02/20 08:10:54",18,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"09/09/19","http://911eveningcommemoration2019.eventbrite.com",6,"Join us",FALSE,NA,TRUE,24,"(127,127,127)",FALSE,FALSE,FALSE,1,"09/09/19 07:50:12",2,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"09/09/19","https://911eveningcommemoration2019.eventbrite.com",7,"9/11 Day of Service Commemoration",FALSE,NA,TRUE,26,"(0,109,131)",FALSE,FALSE,FALSE,1,"09/09/19 07:50:12",14,1,NA,NA,NA,"Teal","Teal (0,109,131)"
"09/09/19","https://activategood.org/",1,"",TRUE,450,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"09/09/19 07:50:12",9,1,NA,NA,NA,NA,"NA NA"
"09/09/19","https://activategood.org/",11,"Activate Good",FALSE,NA,FALSE,21,"(89,89,89)",TRUE,TRUE,TRUE,1,"09/09/19 07:50:12",9,1,"Activate Good",0.666666666666667,1,"Mortar","Mortar (89,89,89)"
"09/09/19","https://activategood.org/911day2019",2,"Sign up",FALSE,NA,TRUE,32,"(127,127,127)",TRUE,FALSE,FALSE,1,"09/09/19 07:50:12",86,1,"Sign",0.0606060606060606,1,"Grey","Grey (127,127,127)"
"09/09/19","https://activategood.org/911day2019",3,"View daytime projects that need volunteers",FALSE,NA,FALSE,20,"(255,255,255)",TRUE,TRUE,FALSE,1,"09/09/19 07:50:12",86,1,"View",0.151515151515152,1,"White","White (255,255,255)"
"09/09/19","https://twitter.com/activategood",10,"twitter",FALSE,NA,TRUE,18,"(0,109,131)",TRUE,FALSE,TRUE,1,"09/09/19 07:50:12",3,1,NA,NA,NA,"Teal","Teal (0,109,131)"
"09/09/19","https://twitter.com/activategood",13,"",TRUE,65,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"09/09/19 07:50:12",3,1,NA,NA,NA,NA,"NA NA"
"09/09/19","https://www.eventbrite.com/e/911-day-of-service-2019-evening-commemoration-service-projects-tickets-62352283358",5,"",TRUE,570,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/09/19 07:50:12",7,1,NA,NA,NA,NA,"NA NA"
"09/09/19","https://www.eventbrite.com/e/911-day-of-service-2019-evening-commemoration-service-projects-tickets-62352283358?fbclid=IwAR0wRO5ByqQzTC-56Bpc1bvUozPVmayUvkPOwlcf3PNUKzon8HdV7nt3pL8",4,"Join us at the 9/11 Evening Commemoration + Service Projects!",FALSE,NA,TRUE,40,"(57,57,57)",FALSE,FALSE,FALSE,1,"09/09/19 07:50:12",17,1,"Join 911 Evening Commemoration Service Projects",0.212121212121212,1,"Eclipse","Eclipse (57,57,57)"
"09/09/19","https://www.facebook.com/activategood/",8,"facebook",FALSE,NA,TRUE,18,"(0,109,131)",TRUE,FALSE,TRUE,1,"09/09/19 07:50:12",1,1,"Service Be",0.590909090909091,1,"Teal","Teal (0,109,131)"
"09/09/19","https://www.facebook.com/activategood/",12,"",TRUE,65,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"09/09/19 07:50:12",1,1,NA,NA,NA,NA,"NA NA"
"09/09/19","https://www.instagram.com/activategood/",9,"instagram",FALSE,NA,TRUE,18,"(0,109,131)",TRUE,FALSE,TRUE,1,"09/09/19 07:50:12",3,1,NA,NA,NA,"Teal","Teal (0,109,131)"
"09/09/19","https://www.instagram.com/activategood/",14,"",TRUE,65,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"09/09/19 07:50:12",3,1,NA,NA,NA,NA,"NA NA"
"09/09/20","http://www.activategood.org/donate",19,"Support Our Work",FALSE,NA,FALSE,16,"(255,255,255)",FALSE,FALSE,FALSE,1,"09/09/20 07:05:10",19,1,"Support Our Work",0.738317757009346,1,"White","White (255,255,255)"
"09/09/20","http://www.activategood.org/giving",2,"monthly donations",FALSE,NA,TRUE,16,"(179,183,27)",FALSE,FALSE,FALSE,1,"09/09/20 07:05:10",30,1,"5 10 20",0.0934579439252336,1,"Bahia","Bahia (179,183,27)"
"09/09/20","https://911day.org/",15,"9/11 Day",FALSE,NA,FALSE,18,"(148,45,27)",FALSE,FALSE,FALSE,1,"09/09/20 07:05:10",21,1,"Segment David Paine 911 Day",0.644859813084112,1,"Falu Red","Falu Red (148,45,27)"
"09/09/20","https://activategood.org/",1,"",TRUE,474,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/09/20 07:05:10",30,1,NA,NA,NA,NA,"NA NA"
"09/09/20","https://activategood.org/giving/",3,"If 200 new monthly givers",FALSE,NA,TRUE,16,"(228,134,9)",TRUE,FALSE,FALSE,1,"09/09/20 07:05:10",40,1,"If 200",0.149532710280374,1,"Gamboge","Gamboge (228,134,9)"
"09/09/20","https://activategood.org/giving/",4,"Will you join",FALSE,NA,TRUE,16,"(0,136,168)",TRUE,TRUE,FALSE,1,"09/09/20 07:05:10",40,1,"We 68 Will",0.186915887850467,1,"Eastern Blue","Eastern Blue (0,136,168)"
"09/09/20","https://activategood.org/giving/",5,"Be one of our first 100 (and help us name this community!)",FALSE,NA,FALSE,20,"(255,255,255)",TRUE,TRUE,FALSE,1,"09/09/20 07:05:10",40,1,"Be 100",0.233644859813084,1,"White","White (255,255,255)"
"09/09/20","https://activategood.org/opportunity",12,"here",FALSE,NA,TRUE,16,"(127,127,127)",FALSE,FALSE,FALSE,1,"09/09/20 07:05:10",34,1,"See ALL",0.467289719626168,1,"Grey","Grey (127,127,127)"
"09/09/20","https://activategood.org/opportunity/5207",8,"Raleigh",FALSE,NA,TRUE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"09/09/20 07:05:10",42,1,"Join Activate Good Food Bank Raleigh Durham",0.373831775700935,1,"Eclipse","Eclipse (57,57,57)"
"09/09/20","https://activategood.org/opportunity/5208",9,"Durham",FALSE,NA,TRUE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"09/09/20 07:05:10",20,1,NA,NA,NA,"Eclipse","Eclipse (57,57,57)"
"09/09/20","https://activategood.org/opportunity/5215",10,"Make a Video about Your Career or Workplace",FALSE,NA,TRUE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"09/09/20 07:05:10",38,1,"Virtual Make Video Your Career Workplace",0.401869158878505,1,"Eclipse","Eclipse (57,57,57)"
"09/09/20","https://activategood.org/opportunity/5233",7,"Create BOOST Videos about Academic Concepts",FALSE,NA,TRUE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"09/09/20 07:05:10",29,1,"Virtual Create BOOST Videos Academic Concepts",0.308411214953271,1,"Eclipse","Eclipse (57,57,57)"
"09/09/20","https://activategood.org/united/",6,"",TRUE,600,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/09/20 07:05:10",34,1,NA,NA,NA,NA,"NA NA"
"09/09/20","https://activategood.org/unitedwehelp2020",11,"here",FALSE,NA,TRUE,16,"(127,127,127)",FALSE,FALSE,FALSE,1,"09/09/20 07:05:10",41,1,"See United We Help",0.448598130841121,1,"Grey","Grey (127,127,127)"
"09/09/20","https://l.facebook.com/l.php?u=http%3A%2F%2FWRAL.com%2F&h=AT0sMrV9amyQsFZBCjcwxm2ylTQnmUehRMAycAldAUBCO0ZslNrEy1hbDnXSuJuRTiuMCutDn1SnkbnNiIWpkGYIhaFIKZpWObrpHBEJA216DLRlrqfrFpRgU0_OZQeS-9zWBmkk8TrpbhoAN27a80ciensxllzHRaKPQf6Q3A",16,"WRAL.com",FALSE,NA,FALSE,18,"(148,45,27)",FALSE,FALSE,FALSE,1,"09/09/20 07:05:10",2,1,NA,NA,NA,"Falu Red","Falu Red (148,45,27)"
"09/09/20","https://twitter.com/activategood",21,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/09/20 07:05:10",26,1,NA,NA,NA,NA,"NA NA"
"09/09/20","https://www.facebook.com/activategood/",20,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/09/20 07:05:10",21,1,NA,NA,NA,NA,"NA NA"
"09/09/20","https://www.facebook.com/events/665563287724379/",17,"Facebook Watch Party!",FALSE,NA,TRUE,24,"(148,45,27)",TRUE,FALSE,TRUE,1,"09/09/20 07:05:10",26,1,NA,NA,NA,"Falu Red","Falu Red (148,45,27)"
"09/09/20","https://www.facebook.com/events/665563287724379/",18,"",TRUE,600,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"09/09/20 07:05:10",26,1,NA,NA,NA,NA,"NA NA"
"09/09/20","https://www.genworth.com/",13,"Genworth Mortgage Insurance",FALSE,NA,FALSE,18,"(148,45,27)",FALSE,FALSE,FALSE,1,"09/09/20 07:05:10",26,1,"Genworth Mortgage Insurance",0.579439252336449,1,"Falu Red","Falu Red (148,45,27)"
"09/09/20","https://www.instagram.com/activategood/",22,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/09/20 07:05:10",21,1,NA,NA,NA,NA,"NA NA"
"09/09/20","https://www.jasonadamo.com/",14,"Jason Adamo Band",FALSE,NA,FALSE,18,"(148,45,27)",FALSE,FALSE,FALSE,1,"09/09/20 07:05:10",30,1,"Music Jason Adamo Band",0.635514018691589,1,"Falu Red","Falu Red (148,45,27)"
"09/16/20","http://www.activategood.org/giving",2,"monthly donations",FALSE,NA,FALSE,16,"(179,183,27)",TRUE,FALSE,FALSE,1,"09/16/20 07:50:19",34,1,"5 10 20",0.0808080808080808,1,"Bahia","Bahia (179,183,27)"
"09/16/20","http://www.activategood.org/giving",7,"monthly giving community",FALSE,NA,FALSE,18,"(0,136,168)",TRUE,TRUE,FALSE,1,"09/16/20 07:50:19",34,1,"When",0.333333333333333,1,"Eastern Blue","Eastern Blue (0,136,168)"
"09/16/20","https://activategood.org/",1,"",TRUE,474,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"09/16/20 07:50:19",26,1,NA,NA,NA,NA,"NA NA"
"09/16/20","https://activategood.org/",19,"Activate Good",FALSE,NA,TRUE,14,"(0,109,131)",TRUE,TRUE,TRUE,1,"09/16/20 07:50:19",26,1,"That’ Activate Good",0.707070707070707,1,"Teal","Teal (0,109,131)"
"09/16/20","https://activategood.org/giving/",3,"If 200 new Monthly Donors",FALSE,NA,FALSE,16,"(179,183,27)",TRUE,FALSE,FALSE,1,"09/16/20 07:50:19",30,1,"﻿Here We If",0.121212121212121,1,"Bahia","Bahia (179,183,27)"
"09/16/20","https://activategood.org/giving/",4,"Will you join",FALSE,NA,TRUE,16,"(179,183,27)",TRUE,TRUE,FALSE,1,"09/16/20 07:50:19",30,1,"We 79 Will",0.161616161616162,1,"Bahia","Bahia (179,183,27)"
"09/16/20","https://activategood.org/giving/",5,"Be one of our first 100 (and help us name this community!)",FALSE,NA,FALSE,20,"(255,255,255)",TRUE,TRUE,FALSE,1,"09/16/20 07:50:19",30,1,"Be 100",0.212121212121212,1,"White","White (255,255,255)"
"09/16/20","https://activategood.org/opportunity",17,"here",FALSE,NA,TRUE,16,"(127,127,127)",FALSE,FALSE,FALSE,1,"09/16/20 07:50:19",28,1,"See ALL Triangle",0.656565656565657,1,"Grey","Grey (127,127,127)"
"09/16/20","https://activategood.org/opportunity/5053",11,"Pepper Fest",FALSE,NA,TRUE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"09/16/20 07:50:19",30,1,"September 20 Pepper Fest",0.515151515151515,1,"Eclipse","Eclipse (57,57,57)"
"09/16/20","https://activategood.org/opportunity/5215",10,"Make a Video about Your Career or Workplace",FALSE,NA,TRUE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"09/16/20 07:50:19",26,1,"Virtual Make Video Your Career Workplace",0.464646464646465,1,"Eclipse","Eclipse (57,57,57)"
"09/16/20","https://activategood.org/opportunity/5247",12,"Family-friendly volunteering",FALSE,NA,TRUE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"09/16/20 07:50:19",42,1,"Safe InPerson Family",0.555555555555556,1,"Eclipse","Eclipse (57,57,57)"
"09/16/20","https://activategood.org/united/",9,"",TRUE,600,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"09/16/20 07:50:19",30,1,NA,NA,NA,NA,"NA NA"
"09/16/20","https://activategood.org/united/",18,"See All United We Help Initiatives Here",FALSE,NA,FALSE,20,"(255,255,255)",TRUE,TRUE,TRUE,1,"09/16/20 07:50:19",30,1,"See All United We Help Initiatives Here",0.676767676767677,1,"White","White (255,255,255)"
"09/16/20","https://activategood.org/unitedwehelp2020",13,"here",FALSE,NA,TRUE,16,"(127,127,127)",FALSE,FALSE,FALSE,1,"09/16/20 07:50:19",41,1,"See United We Help",0.606060606060606,1,"Grey","Grey (127,127,127)"
"09/16/20","https://activategood.org/youth-giving-and-philanthropy/",6,"blog post",FALSE,NA,FALSE,18,"(0,136,168)",FALSE,FALSE,FALSE,1,"09/16/20 07:50:19",26,1,"Learn",0.313131313131313,1,"Eastern Blue","Eastern Blue (0,136,168)"
"09/16/20","https://twitter.com/activategood",21,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/16/20 07:50:19",30,1,NA,NA,NA,NA,"NA NA"
"09/16/20","https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv",16,"Unemployment",FALSE,NA,TRUE,16,"(127,127,127)",FALSE,FALSE,FALSE,1,"09/16/20 07:50:19",31,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"09/16/20","https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0",15,"Homelessness",FALSE,NA,TRUE,16,"(127,127,127)",FALSE,FALSE,FALSE,1,"09/16/20 07:50:19",30,1,"916 Homelessness 924 Unemployment 928",0.636363636363636,1,"Grey","Grey (127,127,127)"
"09/16/20","https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP",14,"Education",FALSE,NA,TRUE,16,"(127,127,127)",FALSE,FALSE,FALSE,1,"09/16/20 07:50:19",20,1,"Join United We Help Virtual Learning Session Education",0.626262626262626,1,"Grey","Grey (127,127,127)"
"09/16/20","https://www.facebook.com/activategood/",20,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/16/20 07:50:19",28,1,NA,NA,NA,NA,"NA NA"
"09/16/20","https://www.instagram.com/activategood/",22,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/16/20 07:50:19",23,1,NA,NA,NA,NA,"NA NA"
"09/16/20","https://www.youtube.com/watch?v=5keqQTWf09M&feature=youtu.be",8,"",TRUE,480,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"09/16/20 07:50:19",35,1,"Youth Giving Program",0.383838383838384,1,NA,"NA NA"
