"date","address","link_num","words_in_link","is_image","bolded","font_size","font_color","dup","dup_after_first","image_assoc","date_sent","clicks"
"08/05/20","https://www.instagram.com/activategood/",29,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/05/20 07:32:44",12
"08/12/20","http://wakebgc.org/",17,"Boys & Girls Club",FALSE,FALSE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"08/12/20 07:30:47",20
"08/12/20","http://www.activategood.org/operationaccesspart2",3,"Operation Access Part 2",FALSE,TRUE,18,"(127,127,127)",TRUE,TRUE,TRUE,"08/12/20 07:30:47",18
"08/12/20","http://www.activategood.org/operationaccesspart2",2,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"08/12/20 07:30:47",18
"08/12/20","http://www.activategood.org/united",24,"HERE",FALSE,TRUE,16,"(0, 136, 168)",TRUE,TRUE,TRUE,"08/12/20 07:30:47",31
"08/12/20","http://www.activategood.org/united",23,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"08/12/20 07:30:47",31
"08/12/20","https://activategood.org/",1,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/12/20 07:30:47",20
"08/12/20","https://activategood.org/covid19",22,"here",FALSE,TRUE,16,"(148,45,27)",FALSE,FALSE,FALSE,"08/12/20 07:30:47",23
"08/12/20","https://activategood.org/donate",25,"Support Our Efforts",FALSE,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,"08/12/20 07:30:47",16
"08/12/20","https://activategood.org/operationsummerhunger/",11,"﻿",FALSE,FALSE,32,"(127,127,127)",FALSE,FALSE,FALSE,"08/12/20 07:30:47",25
"08/12/20","https://activategood.org/opportunity",21,"here",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"08/12/20 07:30:47",38
"08/12/20","https://activategood.org/opportunity/5193",20,"Write Courage Cards in Spanish",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"08/12/20 07:30:47",27
"08/12/20","https://activategood.org/opportunity/5236",18,"Pantry Makeover!",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"08/12/20 07:30:47",21
"08/12/20","https://activategood.org/opportunity/5250",16,"Book Bag Drive Thru",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"08/12/20 07:30:47",40
"08/12/20","https://activategood.org/product/signs-for-good/",14,"Orders",FALSE,TRUE,18,"(233, 93, 20)",TRUE,TRUE,TRUE,"08/12/20 07:30:47",27
"08/12/20","https://activategood.org/product/signs-for-good/",12,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"08/12/20 07:30:47",27
"08/12/20","https://activategood.org/product/signs-for-good/",10,"Summer Signs for Good Sale",FALSE,FALSE,32,"(255, 255, 255)",TRUE,FALSE,TRUE,"08/12/20 07:30:47",27
"08/12/20","https://activategood.org/product/signs-for-good/",13,"order page",FALSE,TRUE,18,"(233, 93, 20)",TRUE,TRUE,TRUE,"08/12/20 07:30:47",27
"08/12/20","https://activategood.org/product/signs-for-good/",15,"Signs for Good",FALSE,FALSE,18,"(233, 93, 20)",TRUE,TRUE,TRUE,"08/12/20 07:30:47",27
"08/12/20","https://twitter.com/activategood",27,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/12/20 07:30:47",15
"08/12/20","https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n",6,"﻿Wednesday, August 12 at 5:30pm",FALSE,TRUE,32,"(255, 255, 255)",TRUE,FALSE,TRUE,"08/12/20 07:30:47",31
"08/12/20","https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n",7,"﻿",FALSE,FALSE,10,"(127,127,127)",TRUE,TRUE,TRUE,"08/12/20 07:30:47",31
"08/12/20","https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n",8,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"08/12/20 07:30:47",31
"08/12/20","https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n",9,"here",FALSE,TRUE,24,"(148, 45, 27)",TRUE,TRUE,TRUE,"08/12/20 07:30:47",31
"08/12/20","https://www.aas-c.org/alliance-care-services/food-pantry.html",19,"The Alliance of AIDS Services",FALSE,FALSE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"08/12/20 07:30:47",12
"08/12/20","https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299",4,"HERE",FALSE,TRUE,18,"(127,127,127)",TRUE,FALSE,FALSE,"08/12/20 07:30:47",130
"08/12/20","https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299",5,"See details / sign up HERE",FALSE,FALSE,20,"(255,255,255)",TRUE,TRUE,FALSE,"08/12/20 07:30:47",130
"08/12/20","https://www.facebook.com/activategood/",26,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/12/20 07:30:47",20
"08/12/20","https://www.instagram.com/activategood/",28,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/12/20 07:30:47",15
"08/19/20","http://www.activategood.org/operationaccesspart2",19,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"08/19/20 07:05:32",12
"08/19/20","http://www.activategood.org/operationaccesspart2",20,"Operation Access Part 2",FALSE,TRUE,18,"(127,127,127)",TRUE,TRUE,TRUE,"08/19/20 07:05:32",12
"08/19/20","http://www.wcwc.org/",24,"Women's Center",FALSE,FALSE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"08/19/20 07:05:32",19
"08/19/20","https://activategood.org/",1,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"08/19/20 07:05:32",17
"08/19/20","https://activategood.org/",27,"Activate Good",FALSE,TRUE,14,"(148, 45, 27)",TRUE,TRUE,TRUE,"08/19/20 07:05:32",17
"08/19/20","https://activategood.org/donate",28,"Donate NOW",FALSE,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,"08/19/20 07:05:32",15
"08/19/20","https://activategood.org/opportunity",26,"here",FALSE,TRUE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"08/19/20 07:05:32",23
"08/19/20","https://activategood.org/opportunity/5251",22,"Food Pantry Distribution Set-up",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"08/19/20 07:05:32",30
"08/19/20","https://activategood.org/opportunity/5253",23,"Movers needed",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"08/19/20 07:05:32",14
"08/19/20","https://activategood.org/opportunity/5260#tab-what",25,"Social Media Volunteer",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"08/19/20 07:05:32",25
"08/19/20","https://activategood.org/united",7,"United We Help Month of Service Learning Series",FALSE,TRUE,16,"(57, 57, 57)",TRUE,TRUE,FALSE,"08/19/20 07:05:32",33
"08/19/20","https://activategood.org/united",6,"Virtual Learning Series",FALSE,TRUE,32,"(127,127,127)",TRUE,FALSE,FALSE,"08/19/20 07:05:32",33
"08/19/20","https://activategood.org/united/",2,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"08/19/20 07:05:32",27
"08/19/20","https://activategood.org/united/",5,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"08/19/20 07:05:32",27
"08/19/20","https://activategood.org/united/",4,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"08/19/20 07:05:32",27
"08/19/20","https://activategood.org/unitedwehelp2020",3,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/19/20 07:05:32",25
"08/19/20","https://attendedevents.com/about",18,"Attended Events",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"08/19/20 07:05:32",16
"08/19/20","https://new.mortgageinsurance.genworth.com/",15,"Genworth Mortgage Insurance",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"08/19/20 07:05:32",11
"08/19/20","https://twitter.com/activategood",30,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/19/20 07:05:32",15
"08/19/20","https://us02web.zoom.us/meeting/register/tZ0sfuyhpj8oGNXcaKnDpnVpYS6lTHps7VY9",8,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/19/20 07:05:32",30
"08/19/20","https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr",9,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/19/20 07:05:32",29
"08/19/20","https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv",13,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/19/20 07:05:32",19
"08/19/20","https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0",12,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/19/20 07:05:32",14
"08/19/20","https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E",10,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/19/20 07:05:32",18
"08/19/20","https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP",11,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/19/20 07:05:32",22
"08/19/20","https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299",21,"See details / sign up HERE",FALSE,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,"08/19/20 07:05:32",52
"08/19/20","https://www.facebook.com/activategood/",29,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/19/20 07:05:32",12
"08/19/20","https://www.hzo.com/",16,"HZO",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"08/19/20 07:05:32",11
"08/19/20","https://www.instagram.com/activategood/",31,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/19/20 07:05:32",14
"08/19/20","https://www.wellsfargo.com/",14,"Wells Fargo",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"08/19/20 07:05:32",9
"08/19/20","https://www.wral.com/",17,"WRAL",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"08/19/20 07:05:32",12
"08/26/20","http://www.activategood.org/operationaccesspart2",23,"Operation Access Part 2",FALSE,TRUE,18,"(127,127,127)",TRUE,TRUE,TRUE,"08/26/20 07:05:49",24
"08/26/20","http://www.activategood.org/operationaccesspart2",21,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"08/26/20 07:05:49",24
"08/26/20","https://activategood.org/",30,"Activate Good",FALSE,TRUE,14,"(148, 45, 27)",TRUE,TRUE,TRUE,"08/26/20 07:05:49",14
"08/26/20","https://activategood.org/",1,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"08/26/20 07:05:49",14
"08/26/20","https://activategood.org/donate",25,"Support Our Efforts",FALSE,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,"08/26/20 07:05:49",15
"08/26/20","https://activategood.org/opportunity",29,"here",FALSE,TRUE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"08/26/20 07:05:49",24
"08/26/20","https://activategood.org/opportunity/5163",28,"Fight Hunger at the Food Bank",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"08/26/20 07:05:49",30
"08/26/20","https://activategood.org/opportunity/5233",27,"Give high schoolers a BOOST!",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"08/26/20 07:05:49",27
"08/26/20","https://activategood.org/opportunity/5264",26,"Stock Food for Families in Need",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"08/26/20 07:05:49",38
"08/26/20","https://activategood.org/united",8,"Virtual Learning Series",FALSE,TRUE,32,"(127,127,127)",TRUE,FALSE,FALSE,"08/26/20 07:05:49",16
"08/26/20","https://activategood.org/united",9,"United We Help Month of Service Learning Series",FALSE,TRUE,16,"(57, 57, 57)",TRUE,TRUE,FALSE,"08/26/20 07:05:49",16
"08/26/20","https://activategood.org/united/",4,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"08/26/20 07:05:49",11
"08/26/20","https://activategood.org/united/",6,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"08/26/20 07:05:49",11
"08/26/20","https://activategood.org/unitedwehelp2020",5,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/26/20 07:05:49",17
"08/26/20","https://attendedevents.com/about",20,"Attended Events",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"08/26/20 07:05:49",16
"08/26/20","https://new.mortgageinsurance.genworth.com/",17,"Genworth Mortgage Insurance",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"08/26/20 07:05:49",17
"08/26/20","https://twitter.com/activategood",32,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/26/20 07:05:49",9
"08/26/20","https://us02web.zoom.us/meeting/register/tZ0sfuyhpj8oGNXcaKnDpnVpYS6lTHps7VY9",10,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/26/20 07:05:49",34
"08/26/20","https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr",11,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/26/20 07:05:49",22
"08/26/20","https://us02web.zoom.us/meeting/register/tZAufuGtrD4pG9XA8D-c-l3bCUqIPFQGvwqn",2,"Virtual Community Town Hall TONIGHT!",FALSE,TRUE,32,"(0, 109, 131)",TRUE,FALSE,FALSE,"08/26/20 07:05:49",36
"08/26/20","https://us02web.zoom.us/meeting/register/tZAufuGtrD4pG9XA8D-c-l3bCUqIPFQGvwqn",3,"﻿Register HERE",FALSE,FALSE,18,"(127,127,127)",TRUE,TRUE,FALSE,"08/26/20 07:05:49",36
"08/26/20","https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv",15,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/26/20 07:05:49",19
"08/26/20","https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0",14,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/26/20 07:05:49",26
"08/26/20","https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E",12,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/26/20 07:05:49",9
"08/26/20","https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP",13,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/26/20 07:05:49",22
"08/26/20","https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299",24,"THIS WEEK AND NEXT",FALSE,TRUE,18,"(233, 93, 20)",TRUE,TRUE,FALSE,"08/26/20 07:05:49",70
"08/26/20","https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299",22,"See details / sign up HERE",FALSE,FALSE,20,"(255,255,255)",TRUE,FALSE,FALSE,"08/26/20 07:05:49",70
"08/26/20","https://www.facebook.com/activategood/",31,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"08/26/20 07:05:49",19
"08/26/20","https://www.facebook.com/activategood/",7,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"08/26/20 07:05:49",19
"08/26/20","https://www.hzo.com/",18,"HZO",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"08/26/20 07:05:49",17
"08/26/20","https://www.instagram.com/activategood/",33,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"08/26/20 07:05:49",14
"08/26/20","https://www.wellsfargo.com/",16,"Wells Fargo",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"08/26/20 07:05:49",14
"08/26/20","https://www.wral.com/",19,"WRAL",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"08/26/20 07:05:49",13
"09/02/20","http://www.activategood.org/giving",29,"generous community",FALSE,TRUE,18,"(97, 97, 97)",TRUE,TRUE,TRUE,"09/02/20 08:10:54",22
"09/02/20","http://www.activategood.org/giving",30,"Youth Givers Program",FALSE,TRUE,18,"(97, 97, 97)",TRUE,TRUE,TRUE,"09/02/20 08:10:54",22
"09/02/20","http://www.activategood.org/giving",26,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"09/02/20 08:10:54",22
"09/02/20","http://www.activategood.org/giving",27,"this form",FALSE,TRUE,18,"(152, 154, 38)",TRUE,TRUE,TRUE,"09/02/20 08:10:54",22
"09/02/20","http://www.activategood.org/giving",28,"monthly donations",FALSE,TRUE,18,"(97, 97, 97)",TRUE,TRUE,TRUE,"09/02/20 08:10:54",22
"09/02/20","http://www.activategood.org/united",13,"Learn more and register here!",FALSE,TRUE,24,"(255, 255, 255)",FALSE,FALSE,FALSE,"09/02/20 08:10:54",22
"09/02/20","https://activategood.org/",1,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"09/02/20 08:10:54",19
"09/02/20","https://activategood.org/",31,"Activate Good",FALSE,TRUE,14,"(148, 45, 27)",TRUE,TRUE,TRUE,"09/02/20 08:10:54",19
"09/02/20","https://activategood.org/donate",19,"Support Our Efforts",FALSE,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,"09/02/20 08:10:54",25
"09/02/20","https://activategood.org/opportunity/5207",22,"Raleigh",FALSE,FALSE,16,"(97, 97, 97)",FALSE,FALSE,FALSE,"09/02/20 08:10:54",33
"09/02/20","https://activategood.org/opportunity/5208",21,"Durham",FALSE,FALSE,16,"(97, 97, 97)",FALSE,FALSE,FALSE,"09/02/20 08:10:54",12
"09/02/20","https://activategood.org/opportunity/5212",23,"﻿Get Out the Vote!",FALSE,TRUE,16,"(0, 109, 131)",FALSE,FALSE,FALSE,"09/02/20 08:10:54",24
"09/02/20","https://activategood.org/opportunity/5215",20,"﻿Contribute a Career or Workplace Video",FALSE,TRUE,16,"(0, 109, 131)",FALSE,FALSE,FALSE,"09/02/20 08:10:54",22
"09/02/20","https://activategood.org/opportunity/5248",24,"Social Media Ambassador!",FALSE,TRUE,16,"(0, 136, 168)",FALSE,FALSE,FALSE,"09/02/20 08:10:54",19
"09/02/20","https://activategood.org/united",7,"United We Help Month of Service Learning Series",FALSE,TRUE,16,"(57, 57, 57)",TRUE,TRUE,FALSE,"09/02/20 08:10:54",22
"09/02/20","https://activategood.org/united",6,"Virtual Learning Series",FALSE,TRUE,32,"(127,127,127)",TRUE,FALSE,FALSE,"09/02/20 08:10:54",22
"09/02/20","https://activategood.org/united/",2,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"09/02/20 08:10:54",22
"09/02/20","https://activategood.org/united/",5,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"09/02/20 08:10:54",22
"09/02/20","https://activategood.org/united/",4,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"09/02/20 08:10:54",22
"09/02/20","https://activategood.org/unitedwehelp2020",3,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"09/02/20 08:10:54",16
"09/02/20","https://attendedevents.com/about",18,"Attended Events",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"09/02/20 08:10:54",13
"09/02/20","https://docs.google.com/forms/d/e/1FAIpQLSfalrBb7EWQYYGtReFZhGSEjrFB3P0e_wvd_gG1fmK-mgzmxA/viewform",25,"this form",FALSE,FALSE,16,"(0, 136, 168)",FALSE,FALSE,FALSE,"09/02/20 08:10:54",17
"09/02/20","https://new.mortgageinsurance.genworth.com/",15,"Genworth Mortgage Insurance",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"09/02/20 08:10:54",10
"09/02/20","https://twitter.com/activategood",33,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"09/02/20 08:10:54",11
"09/02/20","https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr",12,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"09/02/20 08:10:54",22
"09/02/20","https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv",10,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"09/02/20 08:10:54",17
"09/02/20","https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0",8,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"09/02/20 08:10:54",31
"09/02/20","https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E",9,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"09/02/20 08:10:54",27
"09/02/20","https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP",11,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"09/02/20 08:10:54",26
"09/02/20","https://www.facebook.com/activategood/",32,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"09/02/20 08:10:54",9
"09/02/20","https://www.hzo.com/",16,"HZO",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"09/02/20 08:10:54",8
"09/02/20","https://www.instagram.com/activategood/",34,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"09/02/20 08:10:54",6
"09/02/20","https://www.wellsfargo.com/",14,"Wells Fargo",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"09/02/20 08:10:54",19
"09/02/20","https://www.wral.com/",17,"WRAL",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"09/02/20 08:10:54",18
"09/09/19","http://911eveningcommemoration2019.eventbrite.com",6,"Join us",FALSE,TRUE,24,"(127,127,127)",FALSE,FALSE,FALSE,"09/09/19 07:50:12",2
"09/09/19","https://911eveningcommemoration2019.eventbrite.com",7,"9/11 Day of Service Commemoration",FALSE,TRUE,26,"(0, 109, 131)",FALSE,FALSE,FALSE,"09/09/19 07:50:12",14
"09/09/19","https://activategood.org/",1,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"09/09/19 07:50:12",9
"09/09/19","https://activategood.org/",11,"Activate Good",FALSE,FALSE,21,"(89, 89, 89)",TRUE,TRUE,TRUE,"09/09/19 07:50:12",9
"09/09/19","https://activategood.org/911day2019",2,"Sign up",FALSE,TRUE,32,"(127,127,127)",TRUE,FALSE,FALSE,"09/09/19 07:50:12",86
"09/09/19","https://activategood.org/911day2019",3,"View daytime projects that need volunteers",FALSE,FALSE,20,"(255,255,255)",TRUE,TRUE,FALSE,"09/09/19 07:50:12",86
"09/09/19","https://twitter.com/activategood",13,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"09/09/19 07:50:12",3
"09/09/19","https://twitter.com/activategood",10,"twitter",FALSE,TRUE,18,"(0, 109, 131)",TRUE,FALSE,TRUE,"09/09/19 07:50:12",3
"09/09/19","https://www.eventbrite.com/e/911-day-of-service-2019-evening-commemoration-service-projects-tickets-62352283358",5,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"09/09/19 07:50:12",7
"09/09/19","https://www.eventbrite.com/e/911-day-of-service-2019-evening-commemoration-service-projects-tickets-62352283358?fbclid=IwAR0wRO5ByqQzTC-56Bpc1bvUozPVmayUvkPOwlcf3PNUKzon8HdV7nt3pL8",4,"Join us at the 9/11 Evening Commemoration + Service Projects!",FALSE,TRUE,40,"(57, 57, 57)",FALSE,FALSE,FALSE,"09/09/19 07:50:12",17
"09/09/19","https://www.facebook.com/activategood/",8,"facebook",FALSE,TRUE,18,"(0, 109, 131)",TRUE,FALSE,TRUE,"09/09/19 07:50:12",1
"09/09/19","https://www.facebook.com/activategood/",12,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"09/09/19 07:50:12",1
"09/09/19","https://www.instagram.com/activategood/",14,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"09/09/19 07:50:12",3
"09/09/19","https://www.instagram.com/activategood/",9,"instagram",FALSE,TRUE,18,"(0, 109, 131)",TRUE,FALSE,TRUE,"09/09/19 07:50:12",3
"09/09/19","http://https%3A%2F%2Factivategood.org%2F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/09/19 07:50:12",1
"09/09/19","http://https%3A%2F%2Fwww.eventbrite.com%2Fe%2F911-day-of-service-2019-evening-commemoration-service-projects-tickets-62352283358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/09/19 07:50:12",1
"09/09/20","http://www.activategood.org/donate",19,"Support Our Work",FALSE,FALSE,16,"(255,255,255)",FALSE,FALSE,FALSE,"09/09/20 07:05:10",19
"09/09/20","http://www.activategood.org/giving",2,"monthly donations",FALSE,TRUE,16,"(179, 183, 27)",FALSE,FALSE,FALSE,"09/09/20 07:05:10",30
"09/09/20","https://911day.org/",15,"9/11 Day",FALSE,FALSE,18,"(148, 45, 27)",FALSE,FALSE,FALSE,"09/09/20 07:05:10",21
"09/09/20","https://activategood.org/",1,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"09/09/20 07:05:10",30
"09/09/20","https://activategood.org/giving/",5,"Be one of our first 100 (and help us name this community!)",FALSE,FALSE,20,"(255,255,255)",TRUE,TRUE,FALSE,"09/09/20 07:05:10",40
"09/09/20","https://activategood.org/giving/",4,"Will you join",FALSE,TRUE,16,"(0,136,168)",TRUE,TRUE,FALSE,"09/09/20 07:05:10",40
"09/09/20","https://activategood.org/giving/",3,"If 200 new monthly givers",FALSE,TRUE,16,"(228, 134, 9)",TRUE,FALSE,FALSE,"09/09/20 07:05:10",40
"09/09/20","https://activategood.org/opportunity",12,"here",FALSE,TRUE,16,"(127,127,127)",FALSE,FALSE,FALSE,"09/09/20 07:05:10",34
"09/09/20","https://activategood.org/opportunity/5207",8,"Raleigh",FALSE,TRUE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"09/09/20 07:05:10",42
"09/09/20","https://activategood.org/opportunity/5208",9,"Durham",FALSE,TRUE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"09/09/20 07:05:10",20
"09/09/20","https://activategood.org/opportunity/5215",10,"Make a Video about Your Career or Workplace",FALSE,TRUE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"09/09/20 07:05:10",38
"09/09/20","https://activategood.org/opportunity/5233",7,"Create BOOST Videos about Academic Concepts",FALSE,TRUE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"09/09/20 07:05:10",29
"09/09/20","https://activategood.org/united/",6,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"09/09/20 07:05:10",34
"09/09/20","https://activategood.org/unitedwehelp2020",11,"here",FALSE,TRUE,16,"(127,127,127)",FALSE,FALSE,FALSE,"09/09/20 07:05:10",41
